Interface-ID,UI-199,UI-200,UI-201,UI-202,UI-203,UI-231,UI-232,UI-241,UI-596
695,6,8,4,7,7,5,4,6,2
696,2,4,1,4,1,5,2,4,1
697,3,7,6,5,7,3,2,4,6
698,3,6,4,6,2,4,3,5,5
699,4,3,3,4,4,4,4,5,1
700,9,8,8,10,7,4,8,8,6
701,2,2,3,5,2,1,3,3,1
702,3,7,3,5,5,1,3,1,1
703,4,7,3,6,1,3,1,2,2
704,8,8,8,10,9,3,9,7,6
705,9,8,8,8,7,6,8,9,5
706,5,5,7,8,5,5,2,9,5
707,4,3,3,5,1,1,2,2,3
708,10,8,7,8,7,5,7,5,2
709,5,6,3,5,2,3,2,4,3
710,2,1,4,6,1,2,4,2,2
711,10,6,6,10,8,6,8,6,6
712,4,2,3,5,1,1,2,1,0
713,8,7,7,8,7,6,9,3,2
714,4,2,3,5,1,1,3,2,0
715,8,7,7,9,7,5,8,7,7
716,9,7,9,9,6,5,8,8,5
717,5,6,4,4,1,3,7,3,2
718,8,6,8,4,8,3,5,4,4
719,4,6,8,5,7,4,7,3,2
720,3,5,9,5,1,4,3,5,1
721,8,6,8,10,8,10,8,8,5
722,5,2,1,5,2,2,2,3,0
723,4,7,3,6,3,2,3,3,0
724,4,3,6,4,2,1,1,5,5
725,3,3,3,4,2,1,1,2,0
726,4,2,3,4,2,2,4,5,2
727,9,8,8,4,6,2,7,4,3
728,5,3,2,3,1,4,3,5,0
729,4,7,4,5,2,2,4,2,1
730,9,7,5,10,8,6,7,9,5
731,4,3,2,3,2,1,3,2,0
732,9,7,8,9,7,7,8,8,5
733,4,8,3,3,2,1,4,3,1
734,3,2,1,3,1,1,2,2,0
735,3,7,3,3,5,3,4,4,2
736,10,8,9,10,7,10,8,10,5
737,3,6,2,3,2,1,5,4,2
738,2,1,2,3,1,1,2,3,1
739,8,6,8,6,5,3,7,5,5
740,10,8,8,9,8,7,9,6,5
741,8,6,7,8,6,5,6,4,2
742,4,5,4,5,3,4,3,3,1
743,1,2,2,3,1,1,3,2,2
744,8,7,6,10,9,7,6,7,6
745,4,5,4,6,1,1,2,3,1
746,10,10,10,10,10,9,10,10,6
747,7,7,3,9,7,4,7,9,5
748,2,2,4,4,1,1,3,5,3
749,4,2,4,5,2,1,3,3,0
750,2,3,2,3,1,1,1,3,2
751,4,3,3,6,2,1,3,2,1
752,9,8,7,10,7,6,6,8,6
753,8,6,7,10,6,6,8,9,2
754,4,2,3,4,2,1,1,4,2
755,4,6,1,5,2,3,1,4,1
756,4,2,2,5,1,2,1,2,3
757,4,3,4,4,1,1,1,2,2
758,8,7,9,10,6,3,2,5,3
759,5,5,3,5,2,1,1,3,0
760,8,5,4,4,2,2,4,4,2
761,10,9,9,10,6,8,6,10,5
762,9,9,6,5,6,6,8,5,3
763,5,2,4,4,4,2,3,3,1
764,10,10,10,9,9,10,8,8,6
765,5,2,2,5,1,1,2,5,2
766,3,3,1,5,1,2,1,4,1
767,10,8,10,10,7,9,9,8,6
768,7,7,7,9,6,4,4,5,5
769,3,3,1,3,1,1,2,2,2
770,10,9,9,10,7,9,8,6,5
771,4,7,3,5,6,4,8,6,5
772,10,7,9,10,8,3,6,7,5
773,8,7,7,9,7,4,7,8,6
774,9,8,6,8,7,6,8,10,5
775,5,7,2,4,3,2,7,5,2
776,9,7,10,10,5,3,8,8,6
777,10,7,7,10,8,6,9,9,6
778,9,7,9,5,6,7,7,8,6
779,5,8,3,6,1,2,5,3,1
780,4,2,2,3,2,1,3,2,1
781,9,8,7,8,8,7,7,7,6
782,3,2,3,6,1,3,2,2,1
783,10,9,8,8,7,8,7,7,6
784,5,7,3,6,1,6,3,2,1
785,3,1,2,4,2,1,2,3,3
786,3,3,3,6,1,1,1,2,3
787,6,8,2,5,6,4,4,4,1
788,7,9,7,9,8,5,9,7,5
789,3,3,1,6,2,1,3,3,1
790,4,3,3,3,2,2,3,3,2
791,8,6,1,9,8,1,8,4,2
792,8,8,6,10,9,9,7,9,4
793,10,8,7,9,7,6,7,8,7
794,9,7,5,4,6,2,4,4,2
795,4,9,7,6,1,3,4,4,2
796,3,1,2,3,1,1,4,1,1
797,9,6,8,8,6,8,8,8,5
798,9,8,9,10,7,8,8,8,6
799,4,3,3,3,1,2,2,2,3
800,10,9,9,10,8,10,8,8,6
801,7,6,8,9,7,6,8,6,5
802,9,7,7,5,7,6,7,6,5
803,10,10,10,10,8,9,8,7,4
804,5,7,6,6,6,3,3,9,0
805,10,8,7,8,6,10,9,8,5
806,7,8,9,10,7,9,7,10,6
807,9,8,7,4,7,4,8,4,2
808,4,5,3,5,1,1,2,3,0
809,8,5,6,7,6,5,8,2,5
810,3,4,1,5,1,1,1,3,1
811,3,1,1,4,1,2,1,2,2
812,9,9,8,10,6,5,7,6,5
813,3,2,2,8,2,1,2,3,2
814,3,2,3,6,2,1,1,2,1
815,5,7,8,4,8,4,2,3,6
816,8,8,9,5,2,4,8,4,2
817,10,8,8,8,7,6,8,9,6
818,10,8,7,10,8,4,5,9,6
819,10,8,10,9,7,6,8,9,6
820,8,7,7,4,7,2,6,4,0
821,4,2,2,4,1,1,3,1,3
822,7,4,3,5,4,3,4,4,2
823,9,6,8,9,6,2,3,7,1
824,6,5,8,5,6,6,7,7,4
825,4,2,2,3,1,1,3,1,0
826,9,7,8,9,7,4,7,8,4
827,3,2,3,4,2,1,2,1,0
828,4,6,3,4,2,1,3,2,1
829,4,2,2,6,1,1,3,2,0
830,10,10,8,9,9,10,7,8,6
831,9,6,3,6,2,2,4,3,5
832,3,5,4,4,5,3,2,5,3
833,10,9,7,9,8,4,8,8,5
834,4,5,2,4,5,1,3,3,3
835,5,2,3,5,1,1,4,5,1
836,4,9,2,5,2,1,2,5,2
837,10,6,8,9,7,5,9,8,6
838,2,3,3,5,2,4,3,9,2
839,10,9,9,9,8,7,8,8,5
840,7,8,8,10,7,7,7,10,6
841,3,3,3,4,2,3,4,4,0
842,9,10,9,10,7,9,9,7,5
843,4,1,3,5,2,3,4,4,2
844,3,2,2,5,1,2,4,4,1
845,10,10,9,9,9,8,8,7,6
846,7,6,7,7,6,4,8,7,3
847,4,4,1,4,2,1,4,3,0
848,4,3,2,6,2,5,1,4,1
849,9,7,9,9,6,8,8,7,5
850,4,3,2,5,1,1,1,1,1
851,4,2,7,6,2,3,3,3,1
852,9,8,10,10,8,8,9,8,5
853,4,6,1,4,1,1,4,3,1
854,8,7,7,3,6,2,1,5,2
855,5,6,3,4,7,1,4,4,2
856,4,7,8,5,7,6,1,2,2
857,2,2,3,3,3,1,4,1,1
858,10,6,7,9,8,7,9,10,6
859,5,3,2,5,1,2,4,4,1
860,8,6,6,9,6,7,3,8,1
861,4,2,2,6,3,1,3,2,2
862,3,8,2,3,2,3,3,2,4
863,8,9,8,10,9,10,6,9,5
864,10,10,9,10,6,3,6,10,7
865,9,8,9,8,8,9,8,9,5
866,8,8,7,9,6,4,8,8,6
867,8,8,6,6,5,7,3,4,3
868,3,3,4,1,1,1,6,3,2
869,3,6,4,5,6,2,4,4,2
870,10,8,8,9,7,10,8,10,5
871,6,6,3,4,4,5,2,3,1
872,9,9,7,9,8,9,8,9,6
873,7,9,8,8,6,4,7,4,5
874,9,7,7,5,7,5,4,4,2
875,4,4,3,3,2,1,3,2,1
876,4,4,4,4,2,1,2,3,1
877,5,1,3,6,1,1,4,2,2
878,3,6,7,5,3,3,3,3,0
879,4,6,7,10,6,5,8,3,3
880,8,6,3,5,6,2,3,4,7
881,6,2,4,6,2,2,4,4,1
882,5,5,8,6,1,2,2,2,2
883,9,8,8,6,6,2,9,2,6
884,5,7,3,6,3,2,6,7,2
885,9,7,7,5,1,2,5,3,3
886,10,9,9,10,7,7,7,9,5
887,5,5,8,9,5,4,8,7,2
888,7,5,9,9,6,6,7,8,4
889,4,8,1,5,2,3,3,4,2
890,3,6,1,6,1,2,3,3,0
891,5,3,2,4,1,1,2,4,1
892,9,8,8,10,7,5,8,9,5
893,8,9,8,9,7,10,8,9,5
894,4,3,4,3,1,2,2,2,1
895,3,3,3,6,1,2,1,4,1
896,4,3,2,5,2,1,3,4,1
897,9,7,5,9,6,3,7,8,1
898,9,8,10,10,9,10,8,7,6
899,10,7,7,7,8,2,6,6,4
900,4,6,3,4,3,1,3,4,1
901,7,7,7,3,7,2,3,2,2
902,2,2,3,5,1,1,1,3,0
903,9,7,8,8,7,7,8,8,6
904,2,1,1,4,1,1,2,2,2
905,8,7,10,4,7,5,5,5,5
906,5,8,4,10,6,7,9,10,5
907,4,6,3,3,1,3,2,4,2
908,5,6,3,4,3,2,3,3,5
909,4,4,3,6,2,1,3,3,2
910,9,9,9,8,7,8,7,8,5
911,7,9,7,10,8,5,6,9,6
912,5,8,8,10,7,5,3,6,1
913,3,1,2,5,1,1,1,3,0
914,4,7,2,9,5,6,6,8,2
915,10,8,6,9,8,10,9,10,6
916,3,6,2,4,1,1,1,3,2
917,8,8,9,8,8,6,10,10,6
918,10,8,9,9,9,8,6,9,6
919,10,7,9,9,6,7,7,9,5
920,9,7,8,5,1,5,4,5,0
921,5,3,4,5,1,3,5,2,0
922,4,7,9,10,3,4,4,5,1
923,4,2,2,3,2,2,3,4,1
924,5,7,2,4,7,5,8,3,1
925,9,8,9,10,10,6,8,9,5
926,10,9,7,8,9,9,8,8,5
927,9,8,3,7,6,4,8,2,3
928,4,3,1,6,1,1,2,5,2
929,7,8,8,7,7,5,7,8,5
930,10,9,8,10,6,7,8,8,5
931,5,2,2,5,3,1,4,4,2
932,8,5,8,8,6,2,8,6,4
933,10,6,6,8,6,6,9,8,5
934,9,7,6,10,7,10,8,8,5
935,9,8,8,10,7,8,8,10,6
936,7,8,3,5,3,5,7,7,1
937,9,8,8,9,8,6,9,7,5
938,9,9,8,9,7,9,8,8,6
939,5,1,2,4,1,1,2,4,2
940,9,4,8,5,5,3,4,5,1
941,9,8,7,8,7,3,7,8,2
942,4,2,2,4,1,1,2,2,1
943,8,9,7,10,7,7,9,9,5
944,3,7,3,4,1,5,2,4,2
945,8,7,8,4,3,3,3,3,1
946,9,9,6,7,8,7,7,8,7
947,9,6,8,9,8,5,7,9,6
948,2,1,1,3,2,1,2,2,2
949,10,8,8,10,8,10,8,9,5
950,7,6,5,9,7,9,9,8,6
951,4,2,2,3,2,1,4,1,1
952,4,5,1,4,2,1,4,2,0
953,3,6,3,5,2,1,4,1,4
954,5,3,1,5,3,1,3,3,2
955,8,8,8,8,7,7,8,7,5
956,3,2,3,5,1,1,2,3,2
957,4,2,3,5,4,3,1,4,3
958,3,3,3,4,7,4,3,4,3
959,10,8,8,8,9,8,8,10,6
960,8,8,7,9,8,4,8,10,5
961,10,9,9,10,6,9,8,9,6
962,3,4,3,6,1,1,2,3,1
963,3,2,3,4,1,1,1,1,2
964,9,8,7,10,7,6,6,10,5
965,9,8,7,6,5,4,4,5,5
966,4,2,2,5,1,1,3,4,0
967,9,8,6,10,6,4,9,4,1
968,10,9,8,10,8,7,8,9,6
969,4,1,1,1,1,1,2,1,1
970,3,1,1,5,1,1,1,1,0
971,8,7,2,5,1,3,3,3,1
972,3,2,3,5,2,1,3,4,3
973,5,5,3,6,2,2,3,2,2
974,5,8,6,5,2,3,3,3,2
975,5,7,7,6,5,5,7,5,6
976,4,8,2,4,1,1,3,4,1
977,10,7,9,8,7,1,6,3,5
978,3,6,7,6,7,4,4,9,2
979,7,6,7,8,6,6,6,9,6
980,10,9,8,10,9,7,8,9,5
981,3,2,1,3,1,1,3,3,1
982,8,7,9,10,6,7,6,10,6
983,8,5,2,8,8,5,4,4,2
984,4,4,2,3,1,1,5,5,3
985,3,3,2,3,1,1,4,1,1
986,4,6,8,3,6,2,4,3,5
987,4,2,2,3,3,1,2,2,2
988,4,4,2,4,1,1,2,2,3
989,4,7,2,6,6,4,3,2,0
990,2,3,2,4,3,1,2,2,3
991,4,3,1,6,1,1,1,2,0
992,10,7,9,10,8,8,8,7,6
993,7,7,8,6,7,6,8,4,2
994,7,2,8,4,3,3,3,2,3
995,3,5,7,4,2,4,3,2,2
996,8,8,8,10,7,5,7,8,6
997,5,9,9,4,8,5,9,4,6
998,10,8,10,10,6,7,10,9,5
999,2,3,2,5,2,2,3,3,2
1000,7,8,8,8,8,7,8,8,6
1001,3,3,2,4,1,1,2,3,0
1002,4,2,1,4,1,1,2,1,1
1003,10,8,9,10,7,6,8,9,5
1004,5,3,3,5,1,2,2,3,0
1005,5,2,3,5,1,5,3,3,1
1006,3,3,1,5,1,1,1,1,0
1007,2,7,1,5,1,2,1,4,2
1008,3,2,1,5,1,1,1,2,0
1009,5,3,1,6,1,1,2,3,1
1010,9,8,7,9,6,6,8,10,1
1011,9,8,5,10,9,5,7,8,7
1012,10,9,8,10,9,9,8,9,6
1013,10,8,8,9,8,6,8,9,6
1014,8,6,8,6,7,4,2,2,1
1015,9,9,8,10,8,10,7,6,6
1016,6,7,2,6,3,1,2,5,1
1017,9,8,8,4,7,3,7,4,6
1018,8,9,3,5,8,3,5,5,2
1019,9,7,8,10,6,5,8,9,6
1020,4,6,7,7,6,4,5,4,2
1021,5,3,2,2,1,1,4,2,0
1022,4,3,4,5,1,1,1,1,2
1023,8,8,8,10,6,7,7,9,5
1024,9,9,7,9,7,10,9,9,5
1025,3,9,3,5,2,2,2,3,2
1026,4,4,3,6,2,1,4,4,1
1027,3,1,1,5,1,1,4,2,1
1028,4,6,2,6,1,1,2,4,1
1029,4,6,3,5,2,2,3,7,3
1030,5,3,1,4,1,1,1,3,1
1031,9,9,9,9,6,6,8,7,5
1032,7,7,5,4,5,4,2,2,2
1033,10,9,8,10,6,8,8,8,6
1034,10,8,8,8,7,6,6,8,6
1035,10,8,9,10,8,8,8,9,6
1036,3,3,3,6,1,1,1,3,1
1037,8,6,8,5,7,4,8,4,1
1038,9,9,7,9,8,5,7,8,5
1039,2,3,1,6,1,1,2,1,0
1040,10,10,8,10,8,9,8,8,5
1041,5,6,2,4,2,4,4,3,2
1042,2,6,8,9,6,2,2,5,3
1043,4,2,2,6,1,1,3,1,1
1044,3,3,2,5,2,1,1,4,2
1045,3,2,2,5,2,1,2,3,2
1046,9,10,7,7,7,3,9,6,2
1047,9,8,7,8,6,7,7,7,5
1048,10,7,9,10,6,7,10,9,6
1049,3,7,6,10,6,5,8,5,2
1050,4,1,3,6,1,1,2,1,2
1051,9,3,5,4,6,2,1,8,6
1052,10,8,6,10,10,9,6,7,6
1053,9,8,8,10,8,7,9,7,5
1054,4,8,7,6,7,5,7,4,1
1055,10,7,7,10,5,6,8,9,5
1056,9,9,9,10,8,10,8,10,6
1057,10,5,8,3,6,7,7,2,3
1058,8,9,5,10,6,5,7,8,6
1059,6,8,8,9,8,6,7,8,6
1060,5,1,3,4,1,1,3,3,0
1061,9,9,9,10,7,7,8,8,6
1062,5,7,4,5,1,4,3,4,3
1063,8,7,7,10,8,4,7,10,6
1064,4,2,2,5,1,1,2,5,1
1065,5,8,3,5,1,1,2,2,1
1066,10,8,7,9,8,7,2,4,1
1067,4,8,8,5,7,3,8,7,5
1068,9,7,6,10,6,8,9,9,5
1069,4,2,2,5,1,1,2,2,1
1070,8,10,7,10,7,7,9,9,6
1071,4,8,7,5,3,4,3,4,2
1072,4,7,7,5,2,1,2,3,2
1073,4,2,1,6,1,1,1,2,0
1074,8,3,4,5,5,4,4,5,2
1075,2,1,2,5,2,1,1,2,2
1076,4,6,4,5,2,1,2,4,0
1077,8,8,9,10,6,6,8,10,2
1078,9,8,8,4,8,4,3,9,5
1079,9,10,8,10,8,10,9,9,7
1080,4,3,3,10,5,3,3,3,1
1081,8,7,10,8,5,4,3,9,5
1082,10,9,8,8,7,8,9,9,6
1083,10,9,7,10,9,7,9,8,5
1084,2,2,1,4,2,1,1,1,1
1085,9,8,8,10,8,10,8,10,6
1086,10,5,8,9,6,5,8,9,6
1087,9,6,8,8,8,5,6,8,6
1088,4,9,6,6,1,5,9,3,2
1089,5,2,6,4,1,1,3,4,1
1090,9,8,5,10,5,7,8,4,6
1091,9,8,7,7,6,6,7,7,6
1092,8,9,9,7,7,8,8,8,5
1093,9,6,7,7,7,4,8,8,5
1094,4,1,2,4,2,1,3,3,1
1095,9,8,7,9,5,5,7,8,6
1096,3,5,8,4,7,3,3,5,3
1097,4,8,2,4,1,3,4,3,1
1098,3,2,2,4,1,1,1,3,1
1099,4,7,5,5,7,1,4,5,5
1100,8,7,6,7,6,3,4,4,5
1101,3,2,1,4,1,3,4,2,0
1102,3,3,1,3,2,1,3,2,0
1103,8,8,7,9,8,6,10,6,5
1104,4,7,2,5,3,6,2,3,1
1105,9,6,9,5,6,5,9,8,5
1106,4,4,2,5,1,1,4,4,1
1107,3,3,3,6,3,2,3,3,2
1108,4,7,7,5,5,5,2,2,2
1109,9,6,8,10,7,7,6,7,5
1110,5,6,3,7,3,1,8,4,2
1111,5,6,4,6,3,5,4,2,0
1112,3,6,5,6,7,3,5,5,3
1113,5,3,1,5,1,1,4,3,0
1114,9,9,7,9,6,7,8,8,5
1115,9,7,6,10,5,7,7,7,6
1116,5,2,2,3,2,1,4,5,2
1117,3,1,2,4,1,1,1,2,0
1118,9,10,9,10,7,9,7,9,6
1119,8,9,8,9,7,6,9,9,5
1120,4,3,5,6,1,1,3,4,0
1121,9,6,7,9,6,7,8,9,2
1122,5,3,3,3,1,1,4,4,2
1123,9,7,7,10,5,9,7,8,5
1124,9,7,8,9,8,7,8,8,6
1125,4,2,4,5,1,2,1,3,0
1126,10,7,6,8,5,9,8,7,5
1127,4,2,2,7,2,1,3,2,1
1128,10,8,7,9,7,8,6,7,6
1129,2,3,3,5,2,1,4,3,1
1130,9,5,4,4,2,4,3,4,2
1131,10,6,7,9,5,6,8,10,5
1132,5,6,8,5,7,4,7,5,6
1133,4,7,3,4,6,1,3,4,1
1134,7,7,6,8,8,3,7,2,6
1135,4,2,2,5,1,2,2,3,1
1136,8,3,2,5,5,1,2,4,1
1137,6,6,7,10,5,10,7,7,6
1138,4,7,3,5,2,3,3,6,0
1139,9,7,7,9,8,6,6,8,2
1140,2,3,3,4,2,1,3,4,2
1141,4,3,3,3,1,1,5,4,2
1142,5,8,8,10,6,7,8,6,6
1143,5,2,6,6,1,1,1,2,1
1144,8,6,8,10,6,5,8,9,6
1145,5,5,3,6,1,3,4,3,5
1146,2,1,1,4,1,1,1,3,1
1147,9,7,6,10,7,8,8,9,5
1148,3,2,4,4,1,1,3,3,1
1149,10,10,8,9,9,9,9,7,5
1150,2,3,7,5,1,4,2,5,0
1151,4,3,9,3,7,5,2,3,2
1152,4,8,3,4,5,2,5,3,1
1153,3,2,1,4,1,1,2,2,0
1154,3,2,2,3,1,1,1,2,2
1155,7,7,6,9,7,4,8,3,2
1156,10,10,9,10,9,10,8,10,6
1157,2,3,2,3,2,5,3,3,1
1158,8,8,9,9,8,7,8,8,4
1159,10,8,2,8,7,3,8,8,2
1160,9,6,7,4,7,4,7,4,4
1161,10,9,8,10,6,9,8,10,5
1162,4,8,2,5,1,3,3,4,2
1163,9,9,8,9,8,3,8,3,5
1164,8,8,4,5,7,4,7,5,5
1165,10,8,8,8,8,6,9,7,6
1166,4,1,2,4,1,1,3,5,1
1167,8,8,7,7,5,7,8,9,7
1168,9,9,7,9,6,7,8,9,5
1169,4,1,1,5,1,1,2,2,1
1170,10,9,9,10,8,8,8,8,6
1171,9,8,5,10,5,7,7,7,6
1172,7,6,2,4,7,3,4,7,3
1173,10,8,7,10,7,7,6,8,6
1174,10,7,8,7,5,5,8,5,3
1175,4,5,4,6,2,3,3,4,2
1176,5,1,2,4,2,1,1,1,1
1177,2,3,1,3,1,1,2,2,3
1178,4,3,1,5,1,1,4,2,2
1179,8,7,7,10,8,5,8,9,5
1180,4,2,3,3,2,2,3,2,3
1181,5,4,1,4,2,2,4,3,2
1182,5,5,6,5,2,3,4,2,1
1183,9,7,7,10,5,8,7,3,2
1184,8,6,7,10,7,8,4,9,5
1185,6,7,7,9,6,6,8,8,5
1186,3,1,3,4,1,1,1,2,1
1187,5,2,7,6,3,2,5,4,2
1188,8,8,7,10,7,5,7,9,3
1189,4,1,1,5,1,1,2,2,1
1190,10,7,9,10,7,10,9,9,5
1191,8,7,3,6,6,2,2,2,2
1192,8,5,6,5,2,3,2,5,1
1193,4,2,2,6,1,1,1,3,0
1194,5,2,3,5,2,3,1,5,1
1195,8,9,9,10,8,9,8,10,6
1196,9,7,7,8,6,6,6,5,6
1197,4,2,2,4,1,1,2,2,1
1198,9,9,6,7,7,3,7,8,6
1199,10,7,8,10,7,5,6,7,6
1200,3,2,3,5,1,1,3,1,1
1201,3,2,2,5,1,1,3,3,2
1202,4,3,2,4,5,4,3,3,5
1203,9,8,3,5,6,4,4,3,0
1204,4,8,7,6,6,4,3,5,2
1205,9,7,8,10,7,6,8,9,5
1206,8,9,7,8,8,6,8,6,6
1207,9,9,7,8,5,3,6,8,2
1208,9,7,8,10,7,3,7,7,6
1209,3,8,2,4,1,2,5,2,2
1210,9,8,8,10,8,7,8,8,5
1211,9,8,9,8,6,5,8,8,5
1212,9,8,8,8,6,5,9,9,6
1213,9,9,7,9,7,8,10,9,5
1214,4,2,2,4,1,1,1,1,2
1215,5,8,7,5,5,6,2,5,5
1216,5,3,3,6,1,3,2,4,2
1217,3,1,1,3,1,2,2,4,1
1218,2,3,2,5,1,1,1,3,1
1219,9,9,8,10,6,4,8,8,6
1220,4,3,7,2,2,4,3,6,1
1221,3,7,2,4,2,4,5,5,2
1222,4,3,2,4,1,1,3,3,1
1223,3,7,5,6,5,3,1,7,5
1224,8,7,7,10,7,8,7,10,6
1225,4,3,2,2,1,1,1,5,0
1226,4,7,6,6,3,6,4,1,2
1227,2,3,4,4,7,3,3,3,2
1228,4,5,5,3,7,1,4,3,0
1229,3,1,4,4,1,1,3,3,0
1230,3,3,1,5,1,1,3,3,1
1231,4,3,1,5,1,1,4,2,1
1232,10,9,7,9,6,5,7,9,6
1233,10,8,8,9,6,8,7,9,6
1234,2,2,1,3,1,1,2,3,1
1235,10,7,6,5,7,5,3,4,3
1236,4,4,5,5,2,1,3,4,0
1237,5,1,4,5,2,1,2,5,2
1238,9,9,6,8,7,6,7,8,5
1239,4,5,4,4,2,1,1,4,3
1240,2,3,1,4,2,1,3,1,2
1241,3,2,2,4,1,1,4,2,3
1242,3,1,3,4,1,1,2,1,1
1243,7,6,8,10,5,5,4,5,1
1244,3,4,2,4,2,1,2,1,0
1245,4,2,2,4,1,1,4,2,3
1246,4,7,1,4,2,1,3,2,2
1247,4,4,3,6,1,3,1,4,0
1248,10,8,9,9,8,9,8,8,6
1249,3,3,4,5,2,1,1,2,1
1250,10,8,9,10,7,9,7,9,6
1251,10,7,7,9,4,4,7,4,5
1252,8,7,6,9,5,4,8,2,3
1253,10,7,7,10,7,4,8,8,5
1254,2,2,3,4,1,4,3,4,2
1255,5,3,2,4,2,1,2,1,0
1256,10,8,9,7,7,5,7,9,5
1257,1,2,1,5,1,1,2,2,0
1258,3,2,2,5,2,1,3,2,0
1259,10,9,8,9,7,3,7,10,5
1260,4,3,3,4,2,2,4,3,1
1261,9,7,9,9,7,6,8,8,5
1262,3,6,4,4,7,5,3,4,3
1263,10,7,8,8,6,8,9,8,6
1264,4,2,1,6,1,1,4,3,2
1265,2,4,2,2,3,1,1,2,1
1266,5,8,3,6,6,4,8,3,3
1267,9,8,7,9,5,5,7,8,6
1268,3,5,7,5,1,2,2,3,1
1269,2,3,1,5,1,1,1,1,1
1270,5,3,1,5,2,1,3,3,3
1271,5,5,1,4,4,2,3,4,0
1272,9,4,3,5,2,2,3,3,2
1273,4,4,2,4,2,3,2,3,3
1274,4,6,3,5,4,4,8,9,3
1275,2,2,1,5,1,1,1,2,0
1276,9,8,6,10,6,9,8,9,6
1277,3,3,5,4,2,1,4,3,2
1278,4,2,3,5,1,1,3,3,1
1279,7,7,10,9,8,6,7,7,6
1280,9,4,7,10,6,5,7,7,5
1281,3,1,2,4,1,3,2,3,3
1282,2,7,8,4,2,3,2,1,1
1283,5,6,4,4,2,4,3,3,2
1284,10,10,7,9,7,9,10,8,4
1285,10,9,9,10,6,10,7,9,5
1286,3,6,6,5,2,5,4,5,1
1287,8,8,10,9,6,4,9,9,2
1288,8,6,6,10,6,7,7,8,5
1289,8,8,7,8,7,4,6,9,3
1290,4,2,2,6,2,1,3,3,2
1291,10,7,7,9,6,5,8,7,6
1292,9,9,8,10,7,10,7,7,6
1293,8,8,7,10,6,7,7,9,5
1294,8,7,8,5,1,6,4,8,2
1295,9,7,7,9,8,9,7,9,4
1296,4,2,3,3,1,1,1,1,1
1297,9,8,8,9,7,4,8,9,5
1298,6,7,7,5,1,3,3,2,1
1299,9,6,8,5,5,3,4,7,2
1300,9,8,8,9,5,6,8,4,5
1301,10,6,8,10,7,8,6,8,5
1302,10,7,8,9,7,6,4,4,2
1303,9,7,8,8,8,6,8,10,5
1304,10,8,8,10,7,7,8,9,6
1305,8,2,8,4,6,3,2,4,3
1306,10,7,8,10,6,6,8,9,6
1307,9,8,8,9,8,9,9,9,7
1308,9,8,6,10,6,6,8,10,5
1309,4,7,8,4,6,4,8,4,3
1310,10,10,10,9,8,8,9,10,6
1311,9,8,9,10,7,6,6,7,6
1312,3,3,2,3,1,1,1,5,1
1313,5,7,8,9,8,5,8,10,6
1314,3,2,5,3,1,3,4,3,1
1315,6,6,6,6,7,3,3,3,3
1316,8,7,7,9,6,3,9,9,6
1317,10,9,9,10,7,7,8,9,4
1318,4,2,2,4,1,1,1,3,1
1319,5,3,2,4,1,1,2,4,2
1320,4,7,7,5,6,1,3,3,2
1321,7,8,8,10,7,7,7,9,6
1322,5,6,3,4,2,2,5,4,1
1323,5,5,3,4,4,3,2,3,2
1324,10,8,6,8,8,8,8,9,7
1325,10,8,8,10,7,7,9,9,5
1326,9,7,7,5,7,6,3,7,1
1327,2,1,3,5,2,1,3,1,1
1328,10,2,8,4,8,3,4,5,4
1329,8,6,8,10,7,7,7,9,5
1330,3,6,3,5,7,5,3,3,2
1331,8,6,7,10,8,4,8,8,5
1332,5,6,4,5,6,3,4,2,6
1333,9,6,3,9,4,2,2,6,1
1334,4,2,1,4,1,1,1,2,0
1335,10,9,8,9,9,10,9,9,6
1336,2,2,1,3,1,1,2,1,0
1337,5,3,3,5,1,1,3,2,0
1338,9,7,3,4,5,3,7,3,5
1339,4,9,3,6,6,3,4,5,2
1340,10,10,8,10,8,9,8,8,6
1341,9,9,9,9,9,5,9,7,5
1342,10,10,9,10,9,10,8,10,5
1343,4,6,3,5,2,5,5,2,2
1344,9,9,7,10,8,9,8,7,6
1345,7,8,8,5,7,4,3,4,3
1346,9,7,7,10,8,8,7,10,6
1347,3,8,6,4,6,7,3,8,2
1348,4,3,2,4,1,1,3,2,2
1349,10,9,8,9,7,10,8,7,6
1350,10,9,7,10,6,4,6,4,5
1351,9,7,9,8,7,6,7,9,5
1352,10,7,6,10,7,3,8,9,6
1353,2,1,1,5,1,1,2,1,1
1354,4,2,5,3,2,1,4,3,1
1355,4,6,2,5,1,1,2,3,2
1356,10,8,6,8,7,6,6,8,6
1357,8,9,8,9,8,5,7,8,6
1358,8,6,9,8,5,8,6,8,4
1359,9,9,9,10,7,9,8,9,7
1360,10,8,9,10,9,7,7,9,5
1361,7,6,8,10,8,6,7,9,2
1362,8,6,7,9,8,2,3,4,2
1363,4,7,8,4,3,2,2,3,4
1364,9,8,9,9,6,6,7,9,6
1365,8,5,8,9,6,6,8,9,4
1366,6,8,8,7,7,5,8,3,1
1367,3,7,1,3,1,1,1,2,1
1368,10,9,10,9,8,5,7,6,5
1369,9,7,7,9,7,5,7,7,6
1370,4,2,5,4,1,1,3,4,1
1371,4,2,3,5,1,2,3,4,0
1372,10,7,9,10,7,4,8,9,6
