Interface-ID,UI-199,UI-200,UI-201,UI-202,UI-203,UI-231,UI-232,UI-241,UI-596
87,8,6,9,8,10,10,10,10,7
61,8,5,8,7,5,10,6,9,7
20,5,1,2,2,5,4,5,5,2
68,9,4,6,8,6,8,7,8,4
22,5,1,1,1,5,5,1,6,0
71,9,8,9,7,10,10,8,10,6
21,5,2,2,6,6,7,7,5,2
60,4,1,3,3,6,4,7,5,5
85,7,9,7,7,10,9,10,10,7
9,5,1,3,1,3,4,1,4,0
31,2,1,5,3,4,4,7,5,1
87,9,8,8,9,10,9,10,10,7
78,9,3,2,6,6,7,3,4,5
24,2,3,1,2,5,5,1,4,1
88,9,7,8,9,10,10,9,10,7
77,10,7,9,8,10,10,10,10,7
11,2,2,1,2,4,5,2,4,1
62,10,7,7,8,9,9,7,7,5
68,9,7,8,7,10,10,10,10,7
10,2,1,5,4,3,3,3,4,1
68,10,6,7,8,9,10,10,10,6
72,7,8,7,7,10,10,8,10,6
58,8,7,7,8,6,9,8,5,6
69,10,7,8,9,10,9,9,10,6
43,6,1,2,4,6,5,3,5,1
37,8,6,8,6,10,9,9,7,6
79,8,5,5,7,9,8,7,8,6
9,4,1,5,1,4,5,4,7,1
86,9,8,7,7,8,10,9,10,7
63,8,2,7,8,8,10,10,10,4
64,8,7,9,6,9,9,7,10,5
20,2,2,5,2,5,4,4,5,1
12,5,1,3,2,4,3,4,5,0
31,3,1,8,6,7,9,7,4,5
60,9,3,2,3,6,9,5,4,6
11,3,1,1,4,3,5,3,4,1
11,5,2,3,2,4,5,4,5,0
36,8,3,3,2,4,6,5,5,1
89,9,5,8,8,5,9,7,9,4
26,3,1,1,2,1,3,1,2,1
56,7,7,3,6,10,8,8,6,4
23,4,2,2,3,6,5,10,3,1
77,5,8,7,5,8,9,7,9,6
81,9,8,9,8,9,9,10,9,7
72,10,7,8,7,9,10,10,10,5
12,4,2,3,2,6,5,2,2,2
15,5,1,4,2,4,4,6,4,3
1,4,1,1,2,3,5,4,3,1
82,10,6,8,6,10,10,9,10,8
55,5,3,8,8,6,9,6,7,6
72,4,7,3,8,5,5,6,1,1
12,3,1,2,1,5,4,3,5,2
28,4,2,5,7,5,10,3,6,6
26,5,1,2,2,4,3,3,5,2
89,10,7,10,8,10,10,10,10,7
17,4,1,2,2,1,6,2,4,1
80,10,3,7,4,10,10,6,10,4
35,5,2,4,6,6,6,6,6,2
33,3,3,1,3,4,4,2,3,2
84,9,9,9,8,10,10,9,9,7
18,5,1,1,2,1,4,4,5,1
11,3,1,3,4,2,5,6,4,1
74,8,4,8,6,6,9,8,5,5
13,6,1,1,4,2,5,1,6,0
68,9,8,6,7,10,10,6,9,6
78,10,8,9,9,10,10,10,10,8
55,4,1,2,2,4,4,5,5,1
47,2,2,2,7,8,5,7,6,2
20,4,1,3,2,4,4,5,5,1
58,7,3,9,6,9,10,6,5,6
13,2,1,1,1,5,4,2,4,1
85,9,8,9,9,10,10,10,10,7
77,9,8,7,9,9,10,9,10,6
25,4,2,2,1,4,5,6,5,1
82,10,6,4,8,10,8,10,10,6
83,9,2,7,9,7,10,9,9,5
33,3,1,1,3,7,4,5,5,2
89,10,8,7,8,9,9,10,10,6
65,7,5,9,7,10,10,7,9,6
84,9,4,3,7,10,9,7,10,6
26,3,1,3,2,4,6,3,6,2
56,7,8,9,6,10,10,9,6,4
76,8,7,7,8,10,8,9,8,5
33,1,1,3,1,4,4,5,6,1
89,8,7,8,7,9,10,7,10,6
88,10,7,9,6,9,10,10,10,6
89,9,7,7,6,9,10,10,10,7
17,6,2,4,3,4,3,5,7,7
79,10,6,7,6,10,10,7,10,5
15,4,1,2,1,2,5,1,4,3
14,4,1,3,2,4,4,3,5,2
33,4,5,3,3,5,3,4,6,2
89,7,8,7,7,10,10,10,10,8
28,5,1,5,6,6,8,5,6,5
12,4,2,2,2,3,5,2,5,2
30,3,1,2,3,4,5,6,4,0
84,9,9,8,7,9,10,10,9,8
15,5,1,3,1,5,4,3,6,0
26,3,1,3,3,2,4,5,3,1
75,10,6,7,8,9,10,6,10,6
76,8,6,4,7,7,9,7,9,1
75,9,6,9,7,6,9,8,8,1
89,8,5,7,7,10,10,10,10,7
80,9,7,10,9,5,7,9,9,5
32,3,1,4,4,3,3,5,4,1
74,7,2,7,7,6,10,5,6,7
69,9,6,8,8,10,9,10,9,6
57,6,6,9,6,9,10,6,9,6
15,2,1,2,1,1,3,3,4,1
15,4,1,4,2,3,5,2,3,0
29,5,2,4,2,3,4,5,4,1
9,5,1,1,1,3,3,4,2,3
57,9,1,2,6,6,6,6,10,4
62,10,4,9,6,9,9,7,9,8
87,8,3,8,6,4,10,4,7,4
39,3,1,8,7,4,8,6,4,7
74,9,7,8,7,9,10,10,10,7
9,5,1,2,1,4,3,2,3,1
73,9,8,9,8,10,10,6,10,6
69,8,7,9,8,10,9,6,8,4
9,1,1,4,1,7,6,4,4,2
29,5,1,2,4,7,6,4,5,1
81,9,6,7,7,8,10,10,10,6
8,4,1,3,2,7,6,1,6,1
63,8,1,10,6,6,9,9,10,4
18,4,2,4,2,5,4,3,4,1
14,4,2,3,1,6,6,4,4,0
74,8,7,7,6,10,9,8,9,7
64,8,7,8,4,6,7,5,8,4
19,4,2,2,3,6,6,7,5,5
36,6,4,2,7,6,5,7,6,1
47,5,5,3,2,6,5,5,4,1
78,7,3,5,8,6,9,8,3,4
78,9,7,9,8,10,10,8,8,6
21,6,1,4,2,5,5,3,3,1
89,8,8,9,8,10,10,10,10,7
89,10,6,7,8,10,10,9,10,6
15,5,1,1,2,3,5,1,3,0
38,3,3,3,2,3,5,9,4,1
1,3,1,2,1,3,4,4,4,1
11,2,5,3,2,4,3,6,6,5
39,8,7,9,7,9,10,8,10,4
63,3,6,2,6,10,8,7,10,4
83,10,7,7,7,10,9,10,10,7
20,3,2,3,4,5,3,1,5,1
25,5,3,3,1,4,2,4,6,0
86,8,6,6,6,7,10,8,10,6
68,10,7,8,8,9,8,9,9,5
21,3,1,2,2,2,2,2,1,1
61,5,2,3,3,4,5,4,4,3
80,8,6,7,7,10,9,8,10,5
35,3,1,3,1,2,5,1,3,1
23,4,1,2,3,6,4,5,5,0
32,4,2,3,3,4,3,6,4,1
23,5,1,4,7,6,5,4,7,4
78,9,8,5,7,6,8,9,7,5
29,5,2,4,7,5,6,6,5,6
84,1,1,2,7,6,4,5,4,1
82,10,8,9,9,10,10,10,10,7
76,8,8,8,6,8,9,7,10,6
10,3,1,1,2,4,4,5,6,6
27,3,2,4,1,3,4,5,4,2
81,5,7,7,7,10,7,8,10,5
58,9,7,4,6,4,8,9,6,6
8,5,2,3,6,6,4,5,4,2
37,7,7,7,6,7,6,7,10,5
54,7,3,6,8,6,6,8,6,4
38,4,4,3,2,4,5,4,5,2
29,4,3,5,7,4,9,7,6,4
87,10,8,7,9,10,10,10,10,8
60,9,6,8,6,9,9,7,10,4
83,9,4,3,5,7,10,7,10,4
65,3,1,3,3,5,5,5,4,5
24,8,1,2,6,6,4,7,4,1
76,9,8,8,7,10,10,9,10,6
27,8,3,7,5,5,8,7,5,4
88,10,7,6,7,10,10,10,10,7
77,8,7,9,6,6,9,5,10,5
64,9,8,5,5,8,6,6,4,4
58,8,1,8,6,5,10,7,5,6
29,5,1,4,5,4,4,3,4,2
2,3,1,1,1,2,6,1,2,0
14,4,1,1,2,5,3,3,4,2
89,9,9,8,9,10,10,9,9,6
26,5,1,1,2,3,3,4,5,2
78,7,7,7,6,6,9,8,5,6
30,6,1,3,6,6,5,6,5,4
19,4,6,3,2,4,3,4,5,1
61,3,2,4,5,5,9,5,4,4
56,8,3,3,8,4,10,8,6,6
89,10,8,8,8,10,10,10,10,8
20,5,1,4,2,3,4,4,7,1
84,10,6,8,7,10,10,10,9,7
35,4,2,1,7,5,6,6,7,2
82,10,7,6,7,10,7,9,9,5
19,4,1,2,4,5,4,2,4,0
78,8,2,7,8,10,10,6,6,4
27,3,1,3,3,3,4,3,3,0
81,9,7,8,8,10,10,9,10,8
10,8,4,7,6,6,6,6,6,1
89,8,6,9,8,9,8,10,10,6
83,9,7,7,7,10,10,9,10,6
20,4,1,6,3,4,2,5,4,3
1,3,1,1,2,1,4,1,2,0
76,9,7,7,8,9,10,9,9,8
89,7,3,9,6,10,10,7,9,5
18,5,3,2,3,5,6,6,6,1
59,5,1,3,2,5,4,5,7,2
21,3,1,5,2,4,6,3,6,0
8,3,3,2,7,5,5,5,6,1
69,3,7,3,4,7,3,7,3,2
77,7,2,10,8,9,9,8,9,6
16,3,7,4,8,5,8,5,5,5
5,4,1,2,3,4,3,5,3,1
79,9,6,8,9,10,10,10,10,8
30,4,3,4,2,7,4,4,5,1
82,10,7,7,9,10,10,10,10,6
73,10,2,4,4,5,4,5,5,5
24,3,3,3,2,4,4,7,4,2
81,9,7,8,7,7,9,8,9,7
18,4,2,3,3,3,5,5,6,1
34,4,2,3,7,5,5,1,6,2
25,3,1,3,1,4,4,3,5,1
78,8,8,8,8,5,9,10,9,4
78,8,9,9,6,10,10,7,9,7
14,2,1,2,1,2,4,2,5,0
6,4,2,1,1,5,5,5,5,2
85,9,6,10,8,10,10,9,9,6
29,3,1,3,1,4,5,3,4,0
25,5,1,4,4,6,4,4,6,1
51,5,1,2,7,5,4,6,5,3
73,3,3,4,1,2,9,4,4,1
26,3,1,3,2,4,6,2,2,1
21,4,3,2,2,5,4,5,3,2
18,3,3,2,2,5,4,6,5,1
75,9,6,8,7,10,9,8,10,6
82,10,3,9,7,9,10,10,7,5
66,7,7,6,7,10,9,9,9,6
87,9,7,8,8,10,10,10,10,7
64,8,4,5,6,5,5,8,10,1
89,10,7,9,9,10,10,10,10,5
61,8,4,7,7,9,10,9,10,6
35,10,5,6,6,10,10,8,10,5
26,2,1,2,1,4,5,3,6,0
31,5,1,3,3,3,3,2,4,1
51,9,1,3,7,5,5,7,7,3
17,4,5,2,2,5,5,6,6,2
87,9,3,3,5,4,9,6,5,4
76,7,7,4,7,10,10,9,10,6
5,4,1,3,1,1,6,1,3,1
31,7,6,4,8,6,8,5,5,7
75,10,4,7,7,10,10,9,10,6
18,4,1,2,4,3,5,5,3,0
88,9,6,8,9,9,10,8,10,7
82,8,8,8,7,10,9,10,10,6
40,3,3,9,6,4,6,6,5,6
29,5,1,2,2,5,7,2,4,0
71,10,6,7,7,10,10,8,10,6
10,4,1,1,1,4,4,3,4,1
65,8,7,9,7,10,10,10,10,5
86,10,8,9,8,9,10,9,10,6
89,10,7,6,8,9,10,10,10,7
30,4,6,3,6,2,10,5,3,1
68,9,6,8,6,10,10,8,10,6
66,4,2,4,6,4,6,5,5,1
89,10,8,8,8,10,10,10,10,7
71,8,2,8,6,7,10,5,4,4
15,2,1,2,2,2,4,2,5,0
23,5,2,3,4,6,4,4,6,1
54,3,2,6,6,6,9,8,5,4
51,5,1,4,7,5,8,7,5,1
78,8,6,7,9,10,10,9,10,6
89,9,7,8,6,10,10,10,10,7
69,5,2,3,6,6,5,5,4,4
89,10,7,8,7,10,9,10,10,6
68,7,7,3,8,10,10,6,8,4
83,9,6,8,8,10,10,6,10,6
9,1,1,1,2,6,4,1,3,2
34,4,1,3,2,5,6,4,5,2
16,4,1,1,2,3,5,1,5,1
89,10,7,9,10,10,10,10,10,6
17,4,2,4,6,5,5,4,5,0
65,5,2,7,7,6,6,9,6,5
83,9,8,7,5,8,9,8,10,7
22,6,3,1,7,10,4,6,5,0
63,8,2,7,7,10,9,6,9,5
22,4,1,1,2,3,4,1,3,1
79,4,3,3,6,5,5,5,5,5
16,3,1,2,1,3,3,1,2,1
19,5,3,2,6,6,4,5,5,4
6,4,1,2,3,3,4,3,5,0
39,4,2,3,2,4,6,3,4,0
56,3,2,3,4,6,4,5,5,1
77,7,6,8,7,10,9,8,10,6
51,9,7,6,7,8,8,9,9,7
28,5,2,5,2,6,5,4,5,0
72,8,8,8,9,10,10,10,10,7
30,3,1,3,2,5,2,5,4,2
84,7,7,7,9,9,10,7,10,6
13,1,1,1,1,3,2,2,4,1
76,8,2,8,7,6,10,8,10,6
14,4,1,3,1,4,4,4,4,1
48,4,1,2,1,4,4,3,4,1
81,9,8,8,7,10,10,9,10,7
37,5,1,3,2,4,3,3,5,2
74,9,2,9,7,5,6,6,7,6
67,10,8,8,7,10,10,8,5,6
78,9,4,9,9,7,10,7,10,4
18,4,1,3,1,3,3,4,4,1
81,10,7,9,8,10,10,10,10,7
28,4,3,3,6,5,4,4,4,6
88,8,7,8,7,9,10,10,10,5
79,9,6,7,8,10,9,7,10,6
33,6,3,4,6,5,8,6,9,1
57,10,6,7,7,7,10,10,10,6
89,10,7,8,10,9,10,10,10,8
18,4,1,3,2,3,7,2,5,1
71,9,6,7,8,10,10,9,9,4
73,9,5,7,8,10,10,10,10,4
20,4,1,5,1,2,6,4,3,1
77,10,8,8,7,9,10,7,10,6
46,8,3,9,8,7,9,7,6,6
79,9,5,6,6,10,10,8,9,6
58,9,4,3,6,7,10,5,10,5
24,3,1,2,2,4,3,4,5,0
3,3,2,3,7,4,5,5,5,0
81,5,7,9,6,8,9,6,8,6
1,1,1,1,2,1,3,1,1,1
31,3,3,3,3,7,5,5,4,1
89,9,6,8,7,9,10,7,10,6
1,2,4,2,4,6,3,5,3,0
87,10,6,9,8,9,10,9,7,6
65,8,2,8,6,10,6,6,10,5
88,10,6,8,7,9,9,9,10,6
17,4,2,1,2,5,5,4,3,1
1,5,1,2,1,4,4,1,3,0
75,8,7,2,4,5,10,8,10,1
89,10,8,8,9,10,10,10,10,6
70,8,8,7,8,9,10,10,10,4
20,5,1,2,3,5,6,5,5,1
70,10,7,8,9,9,10,9,10,5
34,9,1,2,6,5,9,8,7,1
14,1,3,2,3,4,5,3,5,1
80,9,7,9,8,8,10,6,9,6
59,8,3,7,6,3,9,5,8,5
72,8,7,7,8,8,10,8,10,5
24,4,2,4,2,6,4,4,5,5
8,4,1,2,2,6,6,3,4,0
89,7,7,7,7,10,10,9,10,7
28,5,2,4,1,6,4,5,5,1
89,10,6,9,7,9,10,10,10,7
60,8,2,3,7,4,7,5,5,4
28,1,1,3,1,3,4,3,4,1
66,4,2,2,6,5,10,8,6,3
52,8,7,9,8,10,9,9,10,5
35,5,2,2,8,6,7,7,5,3
10,5,1,1,1,5,3,5,3,1
81,7,8,9,6,10,10,7,10,5
22,4,1,4,1,3,4,4,4,0
70,9,8,8,7,10,5,5,9,6
20,4,1,2,1,4,4,1,3,0
77,7,3,9,8,6,10,7,7,6
83,9,9,8,9,10,10,10,9,7
77,9,6,9,6,10,10,8,10,7
79,10,7,7,8,10,10,6,10,4
89,10,8,10,9,10,10,10,10,7
15,6,2,3,3,6,4,7,4,4
28,4,2,4,7,6,4,7,6,5
37,3,2,3,3,7,4,5,3,2
89,10,6,8,9,10,10,10,10,7
25,3,1,2,2,3,4,5,5,1
89,10,8,7,9,9,10,10,10,6
83,10,9,9,8,10,10,8,10,6
72,10,7,7,9,10,9,10,10,7
18,8,7,10,7,5,10,6,9,5
50,5,3,8,7,5,9,6,8,5
5,4,1,1,3,5,4,2,5,0
62,8,3,1,2,5,5,7,7,4
22,4,3,7,3,7,5,4,6,0
52,7,7,3,7,5,10,7,5,6
72,7,6,8,8,8,10,10,9,7
60,3,3,9,7,6,6,8,6,6
25,3,1,5,2,5,4,4,6,1
85,8,3,3,6,6,9,5,6,1
60,10,3,4,7,6,8,3,5,6
86,9,2,9,8,10,10,10,10,6
17,8,7,2,6,4,8,8,6,2
28,6,3,2,5,7,10,7,6,6
1,2,1,1,3,3,3,1,2,1
89,10,7,8,9,10,10,10,10,7
58,5,2,3,5,6,3,6,5,5
82,9,6,8,7,7,9,7,10,6
62,8,8,7,6,4,10,2,8,4
54,10,3,3,1,2,6,5,7,4
89,9,8,7,8,10,10,10,10,5
89,10,6,7,9,10,10,10,10,8
70,9,2,6,6,9,8,6,9,5
68,5,5,6,8,6,10,8,6,6
38,5,1,5,2,5,9,4,5,2
8,4,1,2,2,3,4,2,2,0
16,3,1,2,1,5,4,4,4,0
78,10,6,7,8,9,10,9,10,7
62,9,4,9,7,6,6,7,7,7
3,4,1,3,1,3,5,4,4,0
34,4,3,4,3,4,5,2,4,0
31,3,1,2,1,4,6,2,2,0
63,9,3,1,6,9,9,10,6,6
80,4,2,9,6,5,4,4,6,2
69,10,8,7,6,9,9,9,8,6
16,8,3,6,2,3,3,5,6,3
89,10,8,7,7,10,10,10,10,5
33,3,1,5,1,5,6,4,6,1
89,10,8,6,8,10,10,10,10,7
84,8,5,5,8,9,10,6,10,6
23,4,1,2,2,1,5,1,2,2
36,3,3,5,2,4,5,5,7,5
74,6,3,7,3,9,9,3,6,0
20,2,2,3,3,3,4,4,5,1
71,8,7,8,8,10,10,10,10,7
20,3,1,5,7,3,3,5,4,4
73,5,2,3,5,4,6,5,5,1
49,8,3,8,6,8,9,5,10,5
19,4,2,2,2,3,5,4,4,0
7,3,1,2,2,5,4,4,2,1
85,10,6,7,8,10,10,10,10,6
16,3,1,1,2,4,7,2,2,0
11,4,3,4,3,4,4,4,5,2
71,10,6,8,7,10,10,9,10,6
52,8,6,10,6,10,8,9,10,7
66,5,3,3,7,6,5,5,7,5
74,3,3,3,7,9,5,5,7,4
57,5,2,3,2,5,9,9,6,6
18,3,3,2,1,4,5,4,5,3
1,3,1,2,1,4,7,1,3,1
67,6,1,6,7,9,7,7,8,6
44,5,2,5,4,4,5,4,4,1
83,10,8,8,8,9,10,10,10,7
84,10,7,9,9,10,10,9,10,6
23,4,1,2,3,2,4,3,2,2
7,6,2,2,7,4,5,7,7,4
11,5,2,2,3,2,4,4,4,1
72,10,6,6,9,8,9,10,10,6
89,3,1,4,8,4,10,7,6,5
67,8,6,7,4,9,7,7,6,6
23,6,1,4,1,6,5,1,4,4
85,9,4,7,8,10,9,10,10,6
82,9,7,4,8,5,8,7,7,5
17,4,1,3,3,3,4,1,5,0
55,8,9,7,5,10,10,7,10,7
31,5,3,3,2,4,6,6,4,1
7,3,1,1,1,1,3,1,3,0
14,4,1,1,1,2,5,1,2,0
65,8,8,8,8,6,9,7,4,5
21,3,1,4,4,5,5,4,4,1
80,8,5,5,7,9,10,9,10,6
25,3,2,4,1,3,6,3,5,0
5,3,1,4,1,3,6,1,4,2
68,9,2,9,7,5,8,5,9,6
65,8,6,8,9,10,8,8,9,6
63,9,5,8,7,8,9,6,8,6
38,6,3,4,6,7,5,3,4,0
10,5,2,3,3,4,4,4,5,5
72,10,8,8,8,10,10,8,10,3
85,9,5,9,7,10,9,8,10,8
19,6,6,2,8,5,8,8,6,2
17,4,1,2,5,4,5,6,4,1
29,4,3,5,3,3,6,4,5,1
88,9,7,7,10,10,9,9,10,6
65,5,1,3,5,6,9,6,3,5
30,5,3,4,2,8,5,4,5,2
27,5,1,1,2,2,5,3,5,2
29,4,1,2,3,3,5,5,5,1
89,8,6,8,8,10,10,10,10,7
21,3,1,3,1,2,3,1,3,0
16,5,1,2,4,5,3,2,4,1
27,5,3,4,1,4,8,2,4,2
82,10,7,7,7,9,10,9,10,5
69,9,3,7,7,8,6,6,5,5
67,9,5,7,8,9,10,8,9,7
14,4,1,2,1,2,4,3,5,1
72,10,2,3,6,6,5,4,5,7
85,9,8,8,9,10,10,9,10,6
1,4,1,1,1,3,2,1,1,0
61,8,4,7,7,3,10,6,10,4
89,10,6,6,6,8,9,8,6,5
63,8,8,7,5,10,9,7,10,7
66,4,2,8,6,4,10,8,6,4
79,9,7,7,7,8,9,8,10,5
79,9,6,8,8,9,10,10,10,6
18,3,2,3,3,5,5,4,5,1
14,9,4,7,6,8,8,5,4,5
7,3,1,3,1,2,2,4,4,1
12,5,2,2,3,3,3,1,4,0
43,6,2,5,7,5,10,7,7,2
26,4,1,3,3,4,4,3,5,1
13,2,1,4,3,3,7,4,4,1
17,3,1,3,1,2,4,1,5,0
15,4,2,1,1,4,4,3,3,1
18,2,1,2,2,3,3,1,4,1
26,3,1,3,4,3,4,3,6,5
28,5,1,3,1,3,5,6,7,2
89,9,6,8,9,10,10,10,10,8
22,8,1,4,3,5,3,8,8,5
26,3,1,2,2,4,6,2,6,0
41,3,1,3,2,4,4,4,6,1
62,3,2,4,8,5,4,4,4,1
12,3,1,5,2,4,6,3,6,0
85,8,6,8,7,10,7,10,9,8
33,4,1,2,2,6,5,1,3,1
65,9,6,8,6,8,9,10,10,8
37,5,2,5,3,5,4,7,5,2
12,3,1,4,2,3,5,4,4,2
29,2,2,3,3,3,4,2,4,2
89,9,6,7,8,7,10,8,10,4
89,9,7,7,7,10,10,10,10,6
38,3,1,4,3,4,4,4,4,4
2,2,1,1,1,3,5,2,2,2
23,5,2,3,3,4,3,2,6,2
89,9,7,9,7,10,10,10,10,8
20,5,1,4,1,4,5,4,5,0
67,5,3,7,7,3,6,6,4,4
41,2,1,1,2,5,5,5,4,0
26,8,2,2,3,2,3,8,4,1
47,3,1,4,1,5,4,3,5,0
87,10,3,8,7,6,5,4,4,4
16,3,1,3,3,5,4,7,6,2
11,4,2,5,3,5,5,4,3,0
61,8,1,6,9,10,9,9,10,6
74,7,8,8,7,9,6,8,6,4
88,9,9,9,8,10,10,10,10,8
19,2,2,3,2,5,5,4,2,1
43,7,1,2,7,6,10,4,4,4
76,9,7,8,8,7,10,8,10,7
85,9,8,8,7,10,8,10,9,7
81,9,5,8,7,6,10,10,10,6
31,4,3,5,6,5,5,5,5,2
5,3,2,2,2,4,5,3,5,2
7,2,1,2,2,2,2,2,5,0
32,4,3,7,3,7,5,7,6,0
32,6,2,2,2,3,6,2,5,1
27,9,3,3,4,1,3,7,7,1
20,3,2,5,1,7,6,8,4,5
5,3,2,3,1,3,3,4,3,0
71,9,5,3,7,10,10,9,6,6
1,3,1,3,2,1,6,3,4,0
19,4,1,1,2,1,3,1,1,0
76,10,9,8,7,10,10,10,10,7
26,6,1,3,1,2,6,2,4,2
63,8,7,6,8,7,9,9,9,4
31,4,1,1,2,2,4,7,6,1
83,7,1,8,5,8,8,5,9,6
51,6,6,4,7,6,4,5,4,5
32,4,1,2,2,2,5,5,2,2
84,8,7,9,10,9,10,6,10,6
18,1,1,2,1,5,4,4,4,1
86,10,8,8,8,10,8,10,9,6
21,2,2,5,3,5,4,5,5,1
12,4,1,4,1,3,4,2,4,1
61,9,3,5,7,6,8,7,9,5
26,9,2,4,4,6,5,6,6,1
81,9,7,8,8,10,10,9,10,7
45,4,3,3,7,2,4,6,6,4
11,3,1,2,1,6,2,5,5,1
27,8,7,4,5,6,9,7,7,6
18,4,2,2,1,5,3,3,5,2
57,9,2,3,8,5,5,3,6,7
16,3,1,2,2,2,4,2,3,1
24,3,1,2,2,4,3,3,4,0
16,1,3,3,3,5,6,1,4,2
7,4,3,3,3,4,4,6,7,4
68,9,7,7,9,9,10,8,10,6
22,3,1,2,2,4,6,4,4,1
89,10,8,8,9,10,10,10,10,8
68,6,6,7,7,7,10,5,8,4
89,10,8,9,8,10,10,7,10,7
58,3,4,1,2,6,4,6,9,1
26,4,3,3,1,4,7,5,6,2
67,5,2,10,7,6,7,5,6,4
8,4,1,2,2,4,7,2,3,1
4,3,1,4,2,6,4,7,6,1
89,10,6,9,9,8,10,10,10,6
39,3,3,3,3,3,3,5,5,6
32,5,4,1,4,8,3,6,3,0
80,9,8,7,7,9,10,10,10,8
67,2,7,10,7,6,9,7,5,4
14,3,1,1,2,2,3,2,5,2
79,8,6,8,7,5,8,7,7,6
57,4,5,3,5,4,5,8,6,4
30,8,1,3,8,5,9,6,4,1
8,3,2,3,2,4,5,5,4,1
59,7,6,8,8,5,9,6,6,7
18,3,1,1,2,3,5,3,3,0
27,5,3,3,2,7,6,4,5,4
89,10,7,7,10,10,10,10,10,7
71,9,7,9,9,10,10,9,10,5
74,8,7,8,6,5,10,6,10,4
11,4,1,4,6,5,4,6,6,0
32,5,5,3,8,4,5,9,5,5
29,9,1,3,2,6,5,4,5,3
78,9,2,8,6,10,8,10,9,6
25,3,1,1,1,5,3,2,5,2
24,5,3,1,2,4,6,7,5,0
61,8,7,7,8,10,10,8,9,4
20,5,1,3,3,6,4,5,5,1
88,9,7,10,9,9,9,9,9,6
84,7,7,8,8,10,10,10,10,6
47,5,1,8,6,5,9,6,5,4
59,3,3,3,3,4,4,7,3,1
32,3,3,3,3,4,4,4,5,0
72,9,6,8,8,10,10,10,10,7
1,3,2,2,4,4,4,4,5,2
1,4,1,1,1,3,5,1,4,0
7,4,3,4,2,3,4,7,4,1
25,6,1,1,1,3,3,1,3,2
74,7,3,6,7,6,9,8,6,5
30,5,1,4,1,4,3,3,5,1
1,3,6,3,2,3,4,5,5,1
54,8,4,4,7,10,10,7,9,5
89,9,7,8,7,9,10,9,10,6
12,2,1,1,2,3,2,2,1,0
72,8,6,7,7,9,10,8,10,6
15,5,2,3,1,4,4,3,4,2
66,8,5,8,9,10,10,9,10,6
18,3,3,3,3,5,4,6,6,1
18,5,1,1,1,3,4,3,5,0
45,9,6,8,8,10,9,6,10,6
80,8,4,2,7,5,8,8,8,5
74,9,3,7,7,4,8,8,10,6
44,4,3,4,2,5,3,4,4,1
87,8,7,7,8,10,9,10,9,5
89,9,7,9,5,8,10,10,10,7
77,9,6,9,7,10,10,8,10,6
64,9,5,9,7,10,10,10,10,7
30,9,3,8,7,6,6,7,9,4
48,8,2,2,7,5,10,7,9,4
71,9,2,7,7,8,10,7,7,5
83,9,7,10,6,8,10,10,10,5
60,3,1,5,2,3,6,7,5,1
27,3,3,5,2,3,6,6,6,4
74,8,8,8,7,9,9,7,10,5
47,6,3,3,1,5,3,4,5,3
18,3,1,3,3,2,4,3,7,1
55,8,8,4,6,10,7,7,5,6
79,8,7,7,7,10,9,8,9,5
33,3,1,5,1,3,4,3,3,0
1,1,1,1,3,4,4,1,2,1
80,5,1,4,3,5,6,7,4,5
37,4,2,1,3,6,4,7,6,0
89,10,5,8,10,8,10,10,10,7
89,10,6,8,6,9,10,10,10,7
10,2,1,2,1,3,4,4,1,1
3,1,1,1,1,2,5,1,5,1
32,3,5,8,6,6,8,6,4,1
77,9,6,8,9,4,9,6,6,6
56,4,1,3,7,6,5,4,6,6
66,9,6,7,7,10,9,6,8,4
81,10,7,10,7,10,10,10,9,7
64,7,5,4,6,5,10,4,5,5
64,9,7,8,7,8,10,6,10,6
87,3,1,4,3,5,5,5,5,1
17,4,1,2,4,3,4,3,4,2
14,6,2,4,8,5,4,4,4,1
25,5,4,6,2,7,7,3,4,0
82,9,6,8,8,6,9,8,10,7
10,3,1,1,1,2,6,2,2,0
23,4,2,1,2,4,4,3,4,1
74,9,7,8,8,10,10,10,10,6
89,8,6,9,8,7,10,8,10,7
26,3,2,2,3,4,5,4,6,0
9,3,1,1,3,6,3,4,4,0
22,4,8,4,2,6,9,8,4,4
4,2,1,1,1,3,2,1,3,1
87,10,8,6,8,10,10,9,10,6
18,4,1,4,3,5,4,7,7,0
19,5,1,3,6,6,5,5,7,6
71,8,9,8,8,9,10,5,9,5
73,8,6,9,7,7,10,8,9,4
15,5,1,4,3,3,4,6,6,5
58,7,3,8,7,7,9,5,5,5
70,2,1,2,7,4,4,6,4,1
3,2,1,3,3,2,3,5,4,1
23,5,1,3,3,5,3,7,7,2
31,4,2,1,3,3,4,4,5,1
19,5,3,3,4,4,4,7,6,2
57,8,7,8,7,7,10,10,10,3
68,8,7,7,7,9,10,8,10,6
89,9,6,8,8,9,10,9,9,7
69,10,5,9,6,10,8,8,10,5
26,3,1,1,2,3,4,2,4,2
14,5,3,3,8,5,5,7,6,0
88,8,8,8,8,10,10,9,10,4
70,9,8,7,8,5,7,6,6,5
4,2,1,2,1,1,4,1,3,0
60,4,7,5,5,6,10,7,5,6
69,8,7,5,6,6,6,8,5,1
38,5,3,3,4,4,4,8,3,0
74,9,8,9,7,10,10,7,9,4
