Interface,UI-317,UI-318,UI-323,UI-324,UI-346,Usability Indicator
3550,1,1,0,1,0,negative
3551,1,1,0,1,1,negative
3552,1,1,0,1,1,positive
3553,1,0,0,1,1,negative
3554,1,1,0,1,1,negative
3555,1,0,0,1,1,negative
3556,1,1,0,1,0,negative
3557,1,1,0,1,1,positive
3558,1,0,0,1,1,negative
3559,0,1,0,1,1,negative
3560,1,1,0,1,0,negative
3561,1,1,0,1,1,positive
3562,1,1,0,1,1,positive
3563,0,1,0,1,1,negative
3564,1,1,0,1,1,positive
3565,1,1,0,1,1,negative
3566,1,1,0,1,0,negative
3567,1,0,0,1,1,negative
3568,1,0,0,1,1,negative
3569,1,1,0,1,1,positive
3570,1,1,0,1,0,negative
3571,1,1,0,1,0,negative
3572,1,0,0,1,1,negative
3573,1,0,0,1,1,negative
3574,1,0,0,1,1,negative
3575,1,1,0,1,0,negative
3576,0,1,0,1,0,positive
3577,1,1,0,1,1,negative
3578,1,1,0,1,0,negative
3579,1,1,0,1,1,negative
3580,1,1,0,1,0,negative
3581,1,1,0,1,1,negative
3582,0,1,0,1,1,negative
3583,1,1,0,1,0,negative
3584,1,1,0,1,1,positive
3585,1,1,0,1,1,negative
3586,1,1,0,1,0,negative
3587,1,1,0,1,1,negative
3588,1,1,0,1,1,negative
3589,1,0,0,1,1,negative
3590,1,1,0,1,0,positive
3591,1,0,0,1,1,negative
3592,0,1,0,1,1,negative
3593,0,1,0,1,1,negative
3594,0,1,0,1,0,positive
3595,1,1,0,1,0,negative
3596,1,0,0,1,1,negative
3597,1,1,0,1,0,negative
3598,1,0,0,1,1,negative
3599,1,1,0,1,1,negative
3600,1,0,0,1,1,negative
3601,1,1,0,1,0,negative
3602,1,1,0,1,0,negative
3603,0,1,0,1,1,negative
3604,0,1,0,1,1,positive
3605,0,1,0,1,1,negative
3606,1,0,0,1,1,negative
3607,1,1,0,1,1,negative
3608,1,1,0,1,0,negative
3609,1,0,0,1,1,positive
3610,1,0,0,1,1,positive
3611,1,1,0,1,0,negative
3612,1,0,0,1,1,negative
3613,1,1,0,1,0,negative
3614,1,1,0,1,1,positive
3615,1,1,0,1,0,negative
3616,1,1,0,1,0,negative
3617,1,1,0,1,1,positive
3618,1,1,0,1,0,negative
3619,1,1,0,1,0,negative
3620,1,0,0,1,1,positive
3621,1,1,0,1,1,positive
3622,1,1,0,1,0,negative
3623,1,1,0,1,0,negative
3624,1,1,0,1,0,negative
3625,0,1,0,1,1,positive
3626,1,1,0,1,1,negative
3627,0,1,0,1,1,negative
3628,1,1,0,1,1,negative
3629,1,1,0,1,0,positive
3630,1,1,0,1,1,negative
3631,1,0,0,1,1,positive
3632,1,1,0,1,0,negative
3633,0,1,0,1,1,positive
3634,1,1,0,1,0,positive
3635,1,0,0,1,1,negative
3636,1,1,0,1,1,positive
3637,1,0,0,1,1,negative
3638,0,1,0,1,1,negative
3639,0,1,0,1,1,negative
3640,1,1,0,1,0,negative
3641,1,0,0,1,1,negative
3642,1,1,0,1,1,negative
3643,1,1,0,1,1,negative
3644,1,1,0,1,1,positive
3645,1,1,0,1,0,negative
3646,1,0,0,1,1,negative
3647,1,1,0,1,0,negative
3648,0,1,0,1,1,negative
3649,1,1,0,1,0,negative
3650,1,1,0,1,1,negative
3651,1,1,0,1,1,positive
3652,0,1,0,1,0,negative
3653,1,0,0,1,1,negative
3654,1,0,0,1,1,negative
3655,1,1,0,1,0,positive
3656,0,1,0,1,1,negative
3657,0,1,0,1,1,negative
3658,0,1,0,1,1,negative
3659,1,0,0,1,1,negative
3660,0,1,0,1,1,negative
3661,0,1,0,1,0,negative
3662,1,1,0,1,0,negative
3663,1,1,0,1,1,negative
3664,1,1,0,1,1,positive
3665,0,1,0,1,1,negative
3666,1,1,0,1,1,negative
3667,1,1,0,1,0,negative
3668,1,1,0,1,1,positive
3669,1,0,0,1,1,negative
3670,0,1,0,1,1,negative
3671,1,1,0,1,1,negative
3672,1,1,0,1,0,negative
3673,1,1,0,1,1,positive
3674,1,0,0,1,1,negative
3675,1,1,0,1,1,positive
3676,1,1,0,1,1,negative
3677,1,0,0,1,1,negative
3678,1,1,0,1,0,negative
3679,1,1,0,1,1,positive
3680,1,1,0,1,1,negative
3681,1,1,0,1,0,negative
3682,1,0,0,1,1,negative
3683,1,0,0,1,1,negative
3684,1,1,0,1,0,negative
3685,1,0,0,1,1,negative
3686,1,1,0,1,0,positive
3687,1,0,0,1,1,negative
3688,0,1,0,1,0,negative
3689,1,1,0,1,1,negative
3690,1,0,0,1,1,negative
3691,0,1,0,1,1,negative
3692,0,1,0,1,1,negative
3693,1,1,0,1,1,positive
3694,0,1,0,1,0,positive
3695,1,1,0,1,0,negative
3696,1,1,0,1,0,negative
3697,1,1,0,1,1,negative
3698,1,1,0,1,1,negative
3699,0,1,0,1,1,negative
3700,0,1,0,1,1,negative
3701,1,1,0,1,1,negative
3702,1,1,0,1,0,negative
3703,1,1,0,1,0,negative
3704,1,0,0,1,1,positive
3705,1,0,0,1,1,negative
3706,1,1,0,1,0,negative
3707,1,1,0,1,0,negative
3708,1,1,0,1,0,negative
3709,1,1,0,1,0,negative
3710,1,0,0,1,1,positive
3711,1,1,0,1,1,positive
3712,0,1,0,1,1,negative
3713,0,1,0,1,1,negative
3714,1,1,0,1,1,negative
3715,0,1,0,1,1,negative
3716,1,1,0,1,0,negative
3717,1,1,0,1,0,negative
3718,0,1,0,1,1,negative
3719,1,1,0,1,0,negative
3720,1,1,0,1,0,negative
3721,1,1,0,1,1,positive
3722,1,0,0,1,1,negative
3723,0,1,0,1,1,positive
3724,1,1,0,1,0,negative
3725,1,1,0,1,0,negative
3726,1,0,0,1,1,positive
3727,0,1,0,1,1,positive
3728,1,1,0,1,0,negative
3729,1,1,0,1,1,negative
3730,1,1,0,1,1,negative
3731,1,0,0,1,0,negative
3732,1,1,0,1,0,negative
3733,1,1,0,1,0,negative
3734,1,1,0,1,1,negative
3735,1,1,0,1,1,negative
3736,1,0,0,1,1,positive
3737,1,0,0,1,1,negative
3738,0,1,0,1,1,negative
3739,1,0,0,1,1,negative
3740,1,0,0,1,1,positive
3741,1,0,0,1,1,positive
3742,0,1,0,1,1,negative
3743,1,1,0,1,0,negative
3744,1,0,0,1,1,positive
3745,0,1,0,1,0,negative
3746,0,1,0,1,1,negative
3747,1,1,0,1,1,positive
3748,1,0,0,1,1,negative
3749,1,1,0,1,0,negative
3750,1,0,0,1,1,positive
3751,1,1,0,1,0,positive
3752,1,0,0,1,1,negative
3753,1,1,0,1,1,positive
3754,1,0,0,1,1,negative
3755,1,0,0,1,1,positive
3756,1,1,0,1,0,negative
3757,1,1,0,1,0,negative
3758,1,0,0,1,1,negative
3759,1,1,0,1,1,negative
3760,0,1,0,1,1,negative
3761,1,1,0,1,1,positive
3762,1,0,0,1,1,negative
3763,0,1,0,1,0,negative
3764,1,1,0,1,1,negative
3765,0,1,0,1,1,negative
3766,1,1,0,1,1,positive
3767,0,1,0,1,1,negative
3768,0,1,0,1,1,negative
3769,1,1,0,1,0,positive
3770,0,1,0,1,1,negative
3771,1,0,0,1,1,negative
3772,1,1,0,1,1,positive
3773,0,1,0,1,0,negative
3774,1,1,0,1,1,positive
3775,0,1,0,1,1,positive
3776,1,0,0,1,1,positive
3777,1,1,0,1,0,negative
3778,1,1,0,1,1,positive
3779,1,1,0,1,0,negative
3780,1,1,0,1,1,positive
3781,1,0,0,1,1,negative
3782,0,1,0,1,1,negative
3783,1,1,0,1,0,negative
3784,1,1,0,1,1,positive
3785,0,1,0,1,0,negative
3786,0,1,0,1,1,positive
3787,1,1,0,1,0,negative
3788,1,1,0,1,0,negative
3789,1,1,0,1,1,positive
3790,1,0,0,1,1,positive
3791,1,0,0,1,1,negative
3792,0,1,0,1,1,negative
3793,0,1,0,1,1,positive
3794,0,1,0,1,1,negative
3795,1,1,0,1,0,negative
3796,1,1,0,1,1,positive
3797,1,1,0,1,1,negative
3798,1,1,0,1,1,positive
3799,1,1,0,1,1,negative
3800,1,1,0,1,1,negative
3801,1,1,0,1,1,negative
3802,1,1,0,1,0,negative
3803,1,1,0,1,0,negative
3804,0,1,0,1,1,negative
3805,0,1,0,1,1,negative
3806,1,1,0,1,1,negative
3807,0,1,0,1,0,negative
3808,1,1,0,1,1,negative
3809,1,1,0,1,0,negative
3810,1,1,0,1,1,positive
3811,1,1,0,1,0,negative
3812,1,1,0,1,1,negative
3813,1,1,0,1,1,negative
3814,1,1,0,1,1,negative
3815,1,1,0,1,0,negative
3816,0,1,0,1,1,negative
3817,1,1,0,1,1,negative
3818,1,1,0,1,1,negative
3819,1,1,0,1,1,negative
3820,1,1,0,1,1,negative
3821,1,1,0,1,0,negative
3822,0,1,0,1,0,negative
3823,1,1,0,1,1,negative
3824,0,1,0,1,0,negative
3825,1,1,0,1,0,positive
3826,1,0,0,1,1,negative
3827,1,1,0,1,0,negative
3828,1,1,0,1,0,negative
3829,1,1,0,1,1,negative
3830,1,1,0,1,1,negative
3831,1,1,0,1,1,positive
3832,1,1,0,1,0,negative
3833,0,1,0,1,1,negative
3834,1,1,0,1,1,positive
3835,1,1,0,1,0,negative
3836,1,1,0,1,1,negative
3837,1,1,0,1,0,negative
3838,1,0,0,1,1,positive
3839,1,1,0,1,1,negative
3840,0,1,0,1,1,negative
3841,1,1,0,1,1,positive
3842,0,1,0,1,0,negative
3843,1,1,0,1,1,positive
3844,1,0,0,1,1,positive
3845,1,1,0,1,0,negative
3846,0,1,0,1,0,negative
3847,1,1,0,1,0,negative
3848,1,0,0,1,1,positive
3849,1,0,0,1,1,negative
3850,0,1,0,1,0,negative
3851,0,1,0,1,1,negative
3852,1,1,0,1,0,negative
3853,1,0,0,1,1,negative
3854,1,0,0,1,1,negative
3855,1,1,0,1,0,negative
3856,0,1,0,1,0,negative
3857,0,1,0,1,1,negative
3858,1,1,0,1,1,positive
3859,1,0,0,1,1,negative
3860,1,0,0,1,1,positive
3861,1,1,0,1,1,negative
3862,1,1,0,1,0,negative
3863,0,1,0,1,1,negative
3864,1,1,0,1,1,negative
3865,0,1,0,1,1,negative
3866,1,1,0,1,1,negative
3867,1,1,0,1,1,negative
3868,0,1,0,1,1,negative
3869,1,1,0,1,0,negative
3870,0,1,0,1,0,negative
3871,1,1,0,1,0,negative
3872,1,0,0,1,1,positive
3873,1,1,0,1,1,positive
3874,1,1,0,1,0,negative
3875,1,1,0,1,0,negative
3876,1,1,0,1,1,positive
3877,1,0,0,1,1,negative
3878,1,1,0,1,0,negative
3879,1,1,0,1,1,negative
3880,1,0,0,1,1,negative
3881,0,1,0,1,0,negative
3882,1,1,0,1,1,positive
3883,1,1,0,1,1,negative
3884,1,0,0,1,1,positive
3885,1,1,0,1,1,negative
3886,1,1,0,1,0,positive
3887,1,1,0,1,0,negative
3888,1,1,0,1,1,negative
3889,0,1,0,1,0,negative
3890,1,1,0,1,1,negative
3891,1,1,0,1,1,negative
3892,0,1,0,1,1,negative
3893,1,1,0,1,0,negative
3894,1,1,0,1,1,negative
3895,1,0,0,1,1,negative
3896,1,1,0,1,1,negative
3897,1,1,0,1,1,negative
3898,1,1,0,1,1,negative
3899,1,0,0,1,1,positive
3900,1,1,0,1,0,negative
3901,1,0,0,1,1,positive
3902,1,1,0,1,0,negative
3903,1,1,0,1,0,negative
3904,1,1,0,1,1,positive
3905,1,1,0,1,0,negative
3906,1,0,0,1,1,negative
3907,1,1,0,1,1,negative
3908,1,1,0,1,1,negative
3909,0,1,0,1,1,negative
3910,1,0,0,1,1,positive
3911,1,1,0,1,0,negative
3912,1,1,0,1,0,negative
3913,1,1,0,1,0,negative
3914,1,0,0,1,1,negative
3915,1,1,0,1,1,positive
3916,1,1,0,1,1,negative
3917,1,1,0,1,1,positive
3918,1,1,0,1,1,negative
3919,1,1,0,1,1,negative
3920,1,1,0,1,1,positive
3921,1,1,0,1,1,positive
3922,0,1,0,1,1,negative
3923,1,1,0,1,1,negative
3924,1,1,0,1,1,negative
3925,1,0,0,1,1,negative
3926,1,1,0,1,0,negative
3927,0,1,0,1,1,negative
3928,1,1,0,1,1,positive
3929,1,1,0,1,1,negative
3930,1,1,0,1,0,negative
3931,0,1,0,1,0,negative
3932,0,1,0,1,1,negative
3933,1,1,0,1,0,negative
3934,1,1,0,1,0,negative
3935,1,1,0,1,1,negative
3936,1,0,0,1,1,negative
3937,1,1,0,1,0,negative
3938,1,1,0,1,1,positive
3939,1,1,0,1,1,positive
3940,1,0,0,1,1,negative
3941,1,1,0,1,1,negative
3942,1,1,0,1,1,negative
3943,0,1,0,1,0,positive
3944,1,0,0,1,1,positive
3945,1,0,0,1,1,negative
3946,1,1,0,1,1,negative
3947,1,0,0,1,1,negative
3948,1,0,0,1,1,negative
3949,1,1,0,1,0,negative
3950,1,1,0,1,0,negative
3951,1,1,0,1,1,negative
3952,1,1,0,1,0,negative
3953,0,1,0,1,1,negative
3954,1,1,0,1,0,negative
3955,1,0,0,1,1,negative
3956,1,1,0,1,0,negative
3957,1,1,0,1,1,negative
3958,1,1,0,1,1,positive
3959,1,1,0,1,0,negative
3960,1,1,0,1,0,negative
3961,0,1,0,1,1,negative
3962,1,0,0,1,1,positive
3963,1,1,0,1,0,negative
3964,1,0,0,1,1,negative
3965,0,1,0,1,1,negative
3966,1,0,0,1,1,negative
3967,1,1,0,1,1,positive
3968,1,1,0,1,0,negative
3969,1,0,0,1,1,positive
3970,1,0,0,1,1,negative
3971,1,0,0,1,1,negative
3972,0,1,0,1,0,negative
3973,1,1,0,1,0,negative
3974,1,0,0,1,1,negative
3975,1,1,0,1,0,negative
3976,1,1,0,1,1,positive
3977,1,1,0,1,0,negative
3978,1,1,0,1,1,positive
3979,1,1,0,1,0,negative
3980,1,1,0,1,1,positive
3981,1,1,0,1,0,negative
3982,1,1,0,1,0,negative
3983,1,1,0,1,0,negative
3984,1,1,0,1,1,positive
3985,1,1,0,1,0,negative
3986,1,1,0,1,0,negative
3987,0,1,0,1,1,negative
3988,1,1,0,1,1,positive
3989,0,1,0,1,1,negative
3990,1,1,0,1,0,positive
3991,1,1,0,1,1,negative
3992,1,1,0,1,0,positive
3993,0,1,0,1,0,negative
3994,0,1,0,1,1,negative
3995,1,1,0,1,1,positive
3996,1,1,0,1,0,negative
3997,0,1,0,1,1,negative
3998,1,1,0,1,0,negative
3999,1,0,0,1,1,negative
4000,1,1,0,1,1,negative
4001,1,0,0,1,1,negative
4002,1,0,0,1,1,negative
4003,1,0,0,1,1,negative
4004,1,0,0,1,1,positive
4005,1,1,0,1,0,negative
4006,1,1,0,1,0,negative
4007,1,1,0,1,0,negative
4008,1,1,0,1,1,negative
4009,1,1,0,1,1,positive
4010,1,0,0,1,1,negative
4011,1,1,0,1,1,positive
4012,0,1,0,1,1,negative
4013,1,1,0,1,1,negative
4014,1,1,0,1,1,negative
4015,1,1,0,1,0,negative
4016,1,0,0,1,1,negative
4017,1,0,0,1,1,negative
4018,0,1,0,1,1,negative
4019,1,1,0,1,1,negative
4020,0,1,0,1,1,negative
4021,0,1,0,1,1,negative
4022,0,1,0,1,1,negative
4023,1,0,0,1,1,negative
4024,0,1,0,1,1,negative
4025,1,1,0,1,0,negative
4026,0,1,0,1,1,negative
4027,1,1,0,1,1,negative
4028,1,1,0,1,0,negative
4029,1,1,0,1,0,negative
4030,0,1,0,1,1,negative
4031,0,1,0,1,1,negative
4032,1,1,0,1,1,positive
4033,1,1,0,1,1,negative
4034,1,1,0,1,1,positive
4035,1,1,0,1,0,negative
4036,1,1,0,1,1,positive
4037,1,0,0,1,1,negative
4038,0,1,0,1,1,negative
4039,0,1,0,1,1,negative
4040,1,1,0,1,0,negative
4041,1,1,0,1,0,negative
4042,1,0,0,1,1,negative
4043,1,0,0,1,1,negative
4044,1,0,0,1,1,negative
4045,1,1,0,1,0,negative
4046,1,1,0,1,0,positive
4047,1,0,0,1,1,negative
4048,1,0,0,1,1,negative
4049,0,1,0,1,0,negative
4050,1,1,0,1,0,negative
4051,1,0,0,1,1,negative
4052,1,0,0,1,1,positive
4053,1,0,0,1,1,negative
4054,1,1,0,1,1,positive
4055,1,1,0,1,1,negative
4056,1,1,0,1,0,negative
4057,1,1,0,1,0,negative
4058,0,1,0,1,1,positive
4059,1,1,0,1,0,negative
4060,1,0,0,1,1,negative
4061,1,0,0,1,1,negative
4062,0,1,0,1,1,negative
4063,1,1,0,1,0,negative
4064,0,1,0,1,1,negative
4065,1,1,0,1,0,positive
4066,1,1,0,1,1,negative
4067,0,1,0,1,1,positive
4068,1,1,0,1,0,negative
4069,1,1,0,1,0,negative
4070,0,1,0,1,1,negative
4071,1,1,0,1,1,positive
4072,0,1,0,1,0,negative
4073,1,1,0,1,1,positive
4074,1,1,0,1,0,negative
4075,1,0,0,1,1,negative
4076,1,1,0,1,0,positive
4077,1,1,0,1,0,negative
4078,1,1,0,1,0,negative
4079,1,1,0,1,0,negative
4080,1,0,0,1,1,negative
4081,0,1,0,1,0,negative
4082,1,1,0,1,0,negative
4083,1,1,0,1,0,negative
4084,1,1,0,1,1,positive
4085,0,1,0,1,1,negative
4086,1,1,0,1,1,negative
4087,1,1,0,1,1,positive
4088,0,1,0,1,1,negative
4089,1,0,0,1,1,negative
4090,1,0,0,1,1,negative
4091,1,0,0,1,1,positive
4092,1,1,0,1,1,negative
4093,1,1,0,1,0,negative
4094,1,1,0,1,0,positive
4095,0,1,0,1,1,negative
4096,0,1,0,1,0,negative
4097,1,1,0,1,0,negative
4098,0,0,0,1,1,positive
4099,1,0,0,1,1,positive
4100,1,1,0,1,0,negative
4101,1,1,0,1,1,negative
4102,1,1,0,1,0,negative
4103,0,1,0,1,1,negative
4104,0,1,0,1,1,positive
4105,0,1,0,1,1,negative
4106,1,0,0,1,1,negative
4107,1,1,0,1,1,negative
4108,0,1,0,1,0,negative
4109,1,0,0,1,1,negative
4110,1,1,0,1,1,negative
4111,1,0,0,1,1,negative
4112,1,1,0,1,1,positive
4113,1,1,0,1,0,negative
4114,1,0,0,1,1,negative
4115,0,1,0,1,1,positive
4116,1,1,0,1,1,negative
4117,1,1,0,1,0,negative
4118,1,0,0,1,1,positive
4119,1,1,0,1,0,negative
4120,0,1,0,1,1,negative
4121,1,1,0,1,0,negative
4122,1,1,0,1,0,negative
4123,1,0,0,1,1,negative
4124,1,0,0,1,1,negative
4125,1,0,0,1,1,negative
4126,1,0,0,1,1,negative
4127,1,1,0,1,1,negative
4128,1,0,0,1,1,positive
4129,0,1,0,1,1,negative
4130,1,1,0,1,1,positive
4131,1,0,0,1,1,positive
4132,0,1,0,1,1,negative
4133,0,1,0,1,0,negative
4134,1,1,0,1,0,negative
4135,1,0,0,1,1,negative
4136,1,1,0,1,1,positive
4137,0,1,0,1,1,negative
4138,1,0,0,1,1,positive
4139,0,1,0,1,1,negative
4140,1,1,0,1,0,negative
4141,1,0,0,1,1,negative
4142,1,1,0,1,1,positive
4143,1,1,0,1,1,negative
4144,1,1,0,1,0,negative
4145,1,0,0,1,1,positive
4146,1,1,0,1,1,positive
4147,1,1,0,1,1,negative
4148,1,1,0,1,0,negative
4149,1,0,0,1,1,negative
4150,1,1,0,1,0,negative
4151,1,1,0,1,1,negative
4152,1,1,0,1,1,positive
4153,0,1,0,1,0,negative
4154,1,0,0,1,1,negative
4155,1,1,0,1,0,negative
4156,1,0,0,1,1,negative
4157,1,1,0,1,0,negative
4158,1,1,0,1,1,negative
4159,0,1,0,1,1,negative
4160,1,1,0,1,1,positive
4161,0,1,0,1,0,negative
4162,1,1,0,1,0,negative
4163,1,1,0,1,1,negative
4164,1,1,0,1,1,negative
4165,0,1,0,1,0,negative
4166,1,1,0,1,1,negative
4167,1,1,0,1,1,negative
4168,1,0,0,1,1,negative
4169,1,1,0,1,1,negative
4170,1,1,0,1,0,positive
4171,1,0,0,1,0,negative
4172,1,0,0,1,1,positive
4173,1,0,0,1,1,negative
4174,1,1,0,1,0,positive
4175,1,0,0,1,1,negative
4176,1,0,0,1,1,negative
4177,1,1,0,1,0,negative
4178,1,1,0,1,0,negative
4179,1,0,0,1,1,positive
4180,1,1,0,1,1,negative
4181,1,1,0,1,1,negative
4182,0,1,0,1,0,negative
4183,1,1,0,1,0,negative
4184,1,1,0,1,0,negative
4185,0,1,0,1,1,negative
4186,1,1,0,1,0,negative
4187,0,1,0,1,1,negative
4188,1,1,0,1,1,negative
4189,1,1,0,1,0,negative
4190,1,1,0,1,0,negative
4191,1,0,0,1,1,negative
4192,1,0,0,1,1,negative
4193,1,1,0,1,1,negative
4194,1,1,0,1,0,negative
4195,1,0,0,1,1,negative
4196,1,1,0,1,1,positive
4197,1,1,0,1,0,negative
4198,1,1,0,1,1,negative
4199,1,0,0,1,1,negative
4200,0,1,0,1,0,negative
4201,0,1,0,1,1,negative
4202,1,1,0,1,1,negative
4203,1,1,0,1,0,negative
4204,1,1,0,1,1,negative
4205,1,0,0,1,1,positive
4206,1,1,0,1,1,negative
4207,1,1,0,1,0,negative
4208,1,1,0,1,0,negative
4209,1,1,0,1,1,positive
4210,1,1,0,1,1,negative
4211,1,0,0,1,1,negative
4212,1,1,0,1,0,negative
4213,1,1,0,1,0,negative
4214,1,1,0,1,0,negative
4215,1,0,0,1,1,negative
4216,1,1,0,1,1,positive
4217,0,1,0,1,1,negative
4218,0,1,0,1,1,negative
4219,1,1,0,1,1,positive
4220,1,1,0,1,1,negative
4221,1,1,0,1,1,positive
4222,0,1,0,1,1,negative
4223,1,1,0,1,0,negative
4224,1,1,0,1,1,negative
4225,1,0,0,1,1,negative
4226,1,1,0,1,0,negative
4227,1,1,0,1,1,negative
4228,0,1,0,1,1,positive
4229,0,1,0,1,1,negative
4230,1,1,0,1,1,positive
4231,1,1,0,1,0,negative
4232,1,1,0,1,1,negative
4233,0,1,0,1,1,negative
4234,0,1,0,1,1,negative
4235,1,1,0,1,0,negative
4236,1,1,0,1,1,negative
4237,1,1,0,1,0,negative
4238,1,1,0,1,0,negative
4239,1,1,0,1,1,negative
4240,1,0,0,1,1,negative
4241,1,1,0,1,0,negative
4242,1,1,0,1,1,negative
4243,0,1,0,1,1,negative
4244,1,0,0,1,1,negative
4245,1,0,0,1,1,negative
4246,1,0,0,1,1,negative
4247,1,1,0,1,0,negative
4248,1,1,0,1,0,negative
4249,1,1,0,1,1,positive
4250,1,1,0,1,0,negative
4251,1,0,0,1,1,negative
4252,0,1,0,1,1,negative
4253,1,1,0,1,0,negative
4254,1,1,0,1,0,negative
4255,1,1,0,1,1,negative
4256,0,1,0,1,0,negative
4257,1,0,0,1,1,negative
4258,1,0,0,1,1,positive
4259,1,0,0,1,1,negative
4260,1,1,0,1,1,negative
4261,0,1,0,1,1,negative
4262,1,0,0,1,1,negative
4263,1,1,0,1,1,negative
4264,1,1,0,1,0,negative
4265,1,1,0,1,1,positive
4266,1,1,0,1,0,negative
4267,1,1,0,1,0,negative
4268,1,1,0,1,0,negative
4269,1,0,0,1,1,positive
4270,1,1,0,1,0,negative
4271,0,1,0,1,0,negative
4272,0,1,0,1,1,negative
4273,1,1,0,1,0,negative
4274,1,0,0,1,1,positive
4275,1,0,0,1,1,negative
4276,1,1,0,1,1,negative
4277,1,1,0,1,1,positive
4278,0,1,0,1,1,negative
4279,1,1,0,1,1,negative
4280,0,1,0,1,0,negative
4281,1,1,0,1,1,negative
4282,1,1,0,1,1,positive
4283,1,1,0,1,0,negative
4284,1,1,0,1,1,positive
4285,1,0,0,1,1,negative
4286,0,1,0,1,1,positive
4287,1,0,0,1,1,positive
4288,1,1,0,1,1,negative
4289,1,0,0,1,1,negative
4290,1,1,0,1,0,negative
4291,1,1,0,1,1,negative
4292,1,1,0,1,1,positive
4293,1,1,0,1,0,negative
4294,1,1,0,1,0,negative
4295,1,0,0,1,1,negative
4296,1,1,0,1,0,negative
4297,1,1,0,1,0,negative
4298,1,1,0,1,0,negative
4299,1,1,0,1,0,negative
4300,1,1,0,1,0,negative
4301,1,1,0,1,0,negative
4302,1,1,0,1,1,negative
4303,1,1,0,1,0,positive
4304,1,1,0,1,0,negative
4305,1,0,0,1,1,negative
4306,0,1,0,1,1,negative
4307,1,0,0,1,1,negative
4308,1,1,0,1,1,positive
4309,1,1,0,1,1,negative
4310,1,1,0,1,0,negative
4311,1,1,0,1,0,negative
4312,1,1,0,1,0,negative
4313,1,1,0,1,1,positive
4314,1,1,0,1,1,negative
4315,0,1,0,1,0,negative
4316,1,1,0,1,1,negative
4317,1,1,0,1,0,negative
4318,1,1,0,1,0,negative
4319,1,1,0,1,1,negative
4320,1,0,0,1,1,negative
4321,1,0,0,1,1,negative
4322,1,1,0,1,1,negative
4323,1,0,0,1,1,negative
4324,0,1,0,1,0,negative
4325,1,0,0,1,1,negative
4326,1,1,0,1,1,positive
4327,1,1,0,1,0,negative
4328,1,0,0,1,1,negative
4329,1,1,0,1,0,negative
4330,1,1,0,1,0,negative
4331,0,1,0,1,1,positive
4332,1,0,0,1,1,positive
4333,1,1,0,1,1,negative
4334,1,1,0,1,0,negative
4335,1,1,0,1,1,negative
4336,1,1,0,1,1,positive
4337,0,1,0,1,0,negative
4338,1,1,0,1,0,negative
4339,1,1,0,1,1,positive
4340,0,1,0,1,0,negative
4341,0,1,0,1,1,negative
4342,0,1,0,1,1,positive
4343,1,0,0,1,1,negative
4344,1,1,0,1,0,negative
4345,1,0,0,1,1,negative
4346,1,0,0,1,1,positive
4347,0,1,0,1,1,positive
4348,1,1,0,1,1,negative
4349,1,1,0,1,0,negative
4350,0,1,0,1,0,negative
4351,1,1,0,1,0,positive
4352,1,1,0,1,0,negative
4353,1,0,0,1,1,negative
4354,0,1,0,1,1,negative
4355,1,1,0,1,1,negative
4356,0,1,0,1,1,positive
4357,1,1,0,1,1,negative
4358,1,1,0,1,1,negative
4359,1,1,0,1,0,positive
4360,1,1,0,1,0,negative
4361,1,1,0,1,0,negative
4362,1,1,0,1,0,negative
4363,1,1,0,1,1,positive
4364,1,0,0,1,1,negative
4365,1,1,0,1,0,negative
4366,1,1,0,1,1,negative
4367,1,1,0,1,1,negative
4368,1,1,0,1,1,negative
4369,1,0,0,1,1,positive
4370,1,1,0,1,1,negative
4371,1,1,0,1,0,negative
4372,1,1,0,1,1,negative
4373,0,1,0,1,1,positive
4374,0,1,0,1,1,negative
4375,1,0,0,1,1,positive
4376,1,1,0,1,0,negative
4377,1,0,0,1,1,positive
4378,1,1,0,1,1,positive
4379,1,1,0,1,1,negative
4380,1,0,0,1,1,negative
4381,0,1,0,1,1,positive
4382,1,0,0,1,1,negative
4383,1,1,0,1,1,positive
4384,1,1,0,1,1,negative
4385,1,0,0,1,1,negative
4386,0,1,0,1,0,negative
4387,1,1,0,1,1,positive
4388,1,1,0,1,0,negative
4389,1,1,0,1,0,negative
4390,1,1,0,1,1,negative
4391,1,1,0,1,0,negative
4392,0,1,0,1,1,negative
4393,1,0,0,1,1,negative
4394,0,1,0,1,1,negative
4395,1,1,0,1,0,negative
4396,1,0,0,1,1,negative
4397,1,1,0,1,0,negative
4398,1,0,0,1,1,positive
4399,1,0,0,1,1,negative
4400,1,0,0,1,1,negative
4401,1,1,0,1,0,negative
4402,1,0,0,1,1,positive
4403,1,1,0,1,1,positive
4404,1,1,0,1,1,negative
4405,0,1,0,1,0,negative
4406,1,1,0,1,0,negative
4407,1,0,0,1,1,negative
4408,1,1,0,1,0,negative
4409,1,1,0,1,0,negative
4410,0,1,0,1,1,negative
4411,1,0,0,1,1,positive
4412,1,1,0,1,1,negative
4413,1,0,0,1,1,negative
4414,1,1,0,1,1,positive
4415,1,1,0,1,0,negative
4416,1,1,0,1,1,negative
4417,1,1,0,1,1,negative
4418,0,1,0,1,1,negative
4419,1,0,0,1,1,positive
4420,1,0,0,1,1,negative
4421,1,0,0,1,1,positive
