Interface-ID;IU-105;IU-106;IU-168;IU-370;IU-371;IU-374;IU-375;IU-508;Usability Indicator;
2466;1;1;0;1;0;0;1;1;positive;
2467;1;1;1;1;1;0;0;0;positive;
2468;1;0;0;0;1;0;1;1;positive;
2469;1;1;1;0;1;0;1;0;positive;
2470;0;0;0;2;0;0;0;0;negative;
2471;0;0;2;2;0;0;1;1;positive;
2472;0;1;0;1;0;1;1;0;positive;
2473;1;1;1;0;1;1;1;0;positive;
2474;1;1;0;0;0;0;1;0;positive;
2475;1;0;0;0;1;0;0;0;positive;
2476;0;1;0;0;0;2;0;0;positive;
2477;1;0;0;1;1;0;1;0;positive;
2478;1;1;0;0;0;0;0;0;negative;
2479;1;0;0;1;1;1;0;0;positive;
2480;0;1;0;2;0;1;1;1;positive;
2481;0;1;0;1;0;1;1;0;positive;
2482;1;0;0;2;1;1;0;0;positive;
2483;1;1;0;0;0;0;0;0;negative;
2484;0;0;0;0;0;0;0;0;negative;
2485;1;1;0;0;0;1;0;0;positive;
2486;0;1;0;0;0;0;0;0;negative;
2487;1;1;0;2;1;1;1;0;positive;
2488;1;0;0;0;1;1;1;0;positive;
2489;1;0;0;0;1;0;0;1;positive;
2490;1;1;0;2;0;0;0;0;negative;
2491;1;0;0;0;1;0;0;0;negative;
2492;0;0;0;0;0;0;0;0;positive;
2493;1;1;0;1;1;1;0;1;positive;
2494;1;1;0;0;1;1;0;0;positive;
2495;1;1;0;2;0;0;0;0;negative;
2496;2;1;0;0;0;0;1;0;negative;
2497;1;1;0;1;0;0;0;0;positive;
2498;1;1;0;0;0;0;0;1;positive;
2499;0;0;0;0;0;0;0;0;negative;
2500;1;2;0;0;0;0;0;0;negative;
2501;1;1;0;1;1;1;1;1;positive;
2502;1;1;0;2;1;0;0;0;positive;
2503;0;1;0;1;1;0;1;0;positive;
2504;2;0;0;2;1;0;0;0;positive;
2505;1;0;0;2;1;1;1;0;positive;
2506;1;0;0;1;1;1;1;1;positive;
2507;0;1;0;2;1;0;1;0;positive;
2508;1;1;1;0;2;0;0;0;positive;
2509;1;1;0;1;0;0;0;0;negative;
2510;1;1;0;1;1;1;1;0;positive;
2511;0;1;0;0;1;0;0;0;negative;
2512;0;1;0;2;1;0;0;0;positive;
2513;1;1;0;2;1;1;1;0;positive;
2514;0;1;0;0;0;0;0;0;negative;
2515;1;2;0;2;0;0;0;0;negative;
2516;1;1;0;0;1;1;0;1;positive;
2517;1;1;0;0;1;2;1;0;positive;
2518;0;0;0;2;2;0;0;0;negative;
2519;1;1;0;0;1;0;0;0;negative;
2520;1;2;0;0;0;0;0;0;negative;
2521;1;1;0;2;1;1;1;0;positive;
2522;1;2;0;1;1;0;0;1;positive;
2523;1;1;0;1;1;0;0;0;positive;
2524;1;1;0;2;1;2;1;0;positive;
2525;1;0;1;1;1;2;0;0;positive;
2526;1;1;0;2;1;0;1;0;positive;
2527;0;0;0;0;1;1;1;0;positive;
2528;0;1;1;0;1;0;1;0;positive;
2529;0;1;0;0;0;0;0;0;negative;
2530;0;1;0;0;0;0;0;0;negative;
2531;1;1;0;0;0;0;0;0;negative;
2532;1;1;0;0;1;0;0;1;negative;
2533;1;1;0;0;2;0;0;0;negative;
2534;1;0;1;1;1;2;0;0;positive;
2535;1;0;2;0;0;1;0;0;positive;
2536;0;0;0;1;1;0;1;0;positive;
2537;1;0;0;2;1;1;0;0;negative;
2538;1;1;0;1;0;1;0;1;positive;
2539;0;1;2;1;1;1;0;0;positive;
2540;1;1;0;1;1;1;0;0;positive;
2541;0;1;0;0;0;1;0;0;positive;
2542;1;1;0;1;1;0;1;0;positive;
2543;1;1;0;0;1;0;1;0;positive;
2544;0;2;0;0;0;0;0;0;negative;
2545;0;1;0;0;1;1;0;0;positive;
2546;1;0;1;0;1;0;0;0;positive;
2547;0;0;0;0;0;0;0;0;negative;
2548;0;0;0;0;1;1;0;0;positive;
2549;1;1;0;0;1;0;0;0;positive;
2550;1;0;0;0;0;1;0;1;positive;
2551;1;1;2;1;1;0;1;0;positive;
2552;1;0;0;1;1;0;1;0;positive;
2553;1;1;0;2;1;1;0;0;positive;
2554;1;0;0;1;1;2;1;1;positive;
2555;1;1;0;0;0;0;0;0;negative;
2556;0;0;0;1;1;2;1;0;positive;
2557;1;1;0;2;0;1;0;0;positive;
2558;1;0;0;2;0;0;0;0;negative;
2559;0;0;0;0;1;1;0;0;positive;
2560;2;1;0;0;0;0;0;0;positive;
2561;1;1;0;0;0;0;0;0;negative;
2562;1;0;0;0;1;0;0;0;positive;
2563;1;0;0;1;0;0;1;0;positive;
2564;1;1;1;0;1;1;1;1;positive;
2565;1;1;0;1;1;1;1;1;negative;
2566;1;1;0;1;1;1;1;2;positive;
2567;1;1;0;0;1;1;2;0;positive;
2568;1;0;1;1;0;2;0;0;positive;
2569;1;1;0;1;1;0;1;0;positive;
2570;0;0;0;1;1;1;0;0;positive;
2571;1;1;0;1;1;0;0;0;positive;
2572;0;0;0;0;1;1;1;1;positive;
2573;1;1;0;1;0;1;1;0;positive;
2574;1;0;0;1;1;1;0;1;positive;
2575;1;0;0;0;1;1;1;1;positive;
2576;0;0;0;0;1;0;2;1;positive;
2577;1;0;2;1;1;1;0;0;positive;
2578;1;1;0;2;1;2;0;1;positive;
2579;0;0;0;1;1;1;1;1;positive;
2580;1;0;0;1;0;1;1;0;positive;
2581;1;0;0;1;1;1;1;0;positive;
2582;0;1;0;0;1;0;0;0;negative;
2583;0;0;0;0;1;0;0;0;positive;
2584;0;0;0;0;0;0;0;0;negative;
2585;1;2;0;0;1;1;0;0;positive;
2586;1;1;0;2;1;0;1;0;positive;
2587;0;1;0;1;0;1;1;0;positive;
2588;1;2;0;1;0;0;0;0;positive;
2589;1;1;0;0;0;1;1;0;positive;
2590;0;1;0;2;1;2;1;0;positive;
2591;1;0;0;2;1;0;1;0;negative;
2592;1;0;0;2;2;0;0;0;negative;
2593;0;0;0;1;1;0;0;2;positive;
2594;1;0;0;0;0;1;0;0;positive;
2595;0;0;0;0;0;0;0;0;negative;
2596;1;1;0;0;0;0;0;0;negative;
2597;0;1;0;2;0;0;1;1;positive;
2598;0;2;2;1;0;1;0;0;positive;
2599;1;2;0;0;2;1;0;0;positive;
2600;0;1;0;0;0;0;2;1;positive;
2601;0;0;0;0;0;0;0;0;negative;
2602;1;0;0;0;1;1;1;0;positive;
2603;0;0;0;0;0;0;0;0;negative;
2604;0;0;0;1;1;1;1;0;positive;
2605;0;0;0;0;0;0;0;0;negative;
2606;1;0;0;2;0;0;0;0;negative;
2607;1;1;0;1;1;0;0;1;positive;
2608;1;1;0;2;1;1;0;1;positive;
2609;1;1;0;0;1;1;0;0;positive;
2610;1;0;0;0;1;1;0;1;positive;
2611;1;1;0;1;1;1;1;0;positive;
2612;1;1;0;2;1;2;0;0;positive;
2613;0;0;0;0;0;0;0;0;negative;
2614;1;0;0;0;1;0;1;0;positive;
2615;0;0;0;2;1;1;0;0;positive;
2616;0;1;0;0;0;2;0;0;negative;
2617;0;1;0;2;0;0;0;0;negative;
2618;0;1;0;0;1;1;1;0;negative;
2619;1;1;0;1;1;0;0;0;positive;
2620;0;0;0;1;1;0;0;0;positive;
2621;1;1;0;1;1;0;0;1;positive;
2622;1;1;0;1;1;1;0;1;positive;
2623;1;0;0;1;1;1;0;0;positive;
2624;1;1;0;2;1;0;0;0;positive;
2625;0;1;0;0;1;1;0;0;negative;
2626;1;0;0;1;1;0;1;1;positive;
2627;0;2;0;1;1;1;0;0;positive;
2628;1;2;0;0;1;1;0;1;positive;
2629;1;0;0;0;0;0;0;0;negative;
2630;1;0;0;2;1;0;0;0;positive;
2631;1;1;0;0;1;1;1;0;positive;
2632;1;1;0;2;1;1;0;1;positive;
2633;0;0;0;1;1;1;1;1;positive;
2634;1;0;0;1;1;1;1;0;positive;
2635;0;0;0;1;1;0;0;0;positive;
2636;1;0;0;1;0;1;0;0;positive;
2637;1;0;1;0;0;0;1;0;positive;
2638;2;0;0;2;0;1;0;0;negative;
2639;1;1;0;1;1;2;0;0;positive;
2640;1;1;0;1;1;0;1;0;positive;
2641;0;1;0;1;1;1;0;0;positive;
2642;1;1;0;2;1;1;0;0;positive;
2643;1;0;1;0;2;0;0;1;positive;
2644;0;0;0;0;2;0;0;0;negative;
2645;1;1;1;0;1;1;1;1;positive;
2646;1;0;0;0;2;1;0;0;negative;
2647;0;0;0;0;2;0;0;0;negative;
2648;1;0;0;1;1;2;0;1;negative;
2649;0;1;0;0;1;2;0;0;positive;
2650;1;0;0;1;2;1;1;0;positive;
2651;1;0;0;1;1;1;1;0;positive;
2652;1;0;0;2;1;0;0;0;positive;
2653;1;1;0;0;1;1;1;1;positive;
2654;1;0;0;1;0;0;0;0;negative;
2655;0;1;0;1;1;1;1;0;positive;
2656;0;0;0;0;0;0;0;0;negative;
2657;1;0;0;1;1;1;0;1;negative;
2658;1;1;2;1;1;2;1;0;positive;
2659;0;1;0;0;0;0;1;0;positive;
2660;0;1;0;0;1;1;0;0;positive;
2661;0;0;0;0;0;0;0;0;negative;
2662;1;1;0;0;1;0;0;2;positive;
2663;0;0;0;0;0;0;0;0;negative;
2664;1;1;0;0;1;0;0;0;negative;
2665;0;1;0;0;1;1;0;1;positive;
2666;0;1;0;2;0;2;0;0;negative;
2667;1;1;0;0;0;0;0;1;positive;
2668;0;1;0;0;1;0;1;0;positive;
2669;1;0;1;0;2;0;0;0;positive;
2670;1;1;0;0;0;0;0;0;negative;
2671;0;1;0;1;1;1;1;0;positive;
2672;1;2;0;0;2;0;0;0;negative;
2673;1;0;0;1;1;0;1;0;positive;
2674;1;1;0;0;1;0;0;0;positive;
2675;0;1;0;1;1;2;0;0;positive;
2676;1;1;0;0;0;0;0;0;positive;
2677;0;0;0;2;0;0;0;0;negative;
2678;0;1;0;0;1;0;1;0;positive;
2679;1;1;0;1;1;0;0;0;positive;
2680;1;1;0;1;1;1;0;0;positive;
2681;1;1;0;1;1;0;0;1;positive;
2682;1;1;1;0;1;2;1;1;positive;
2683;1;2;0;1;0;1;1;0;positive;
2684;0;2;0;0;0;0;0;0;negative;
2685;1;0;0;0;0;0;0;0;negative;
2686;1;0;0;1;1;0;0;0;positive;
2687;0;0;2;0;1;1;0;0;positive;
2688;1;0;0;2;0;0;0;0;negative;
2689;1;1;0;2;2;1;0;1;negative;
2690;0;1;0;0;0;0;0;0;positive;
2691;1;1;0;0;0;0;1;0;positive;
2692;0;2;0;2;0;2;0;0;negative;
2693;0;1;0;2;0;0;0;0;negative;
2694;1;0;0;1;1;0;1;0;positive;
2695;1;0;0;1;1;1;1;0;positive;
2696;0;0;0;1;1;1;1;0;positive;
2697;1;1;0;1;0;2;0;0;positive;
2698;1;1;0;2;1;1;0;0;positive;
2699;1;1;0;1;1;1;0;0;positive;
2700;0;0;0;0;0;2;0;0;negative;
2701;0;0;0;0;0;0;0;0;negative;
2702;1;0;0;0;1;2;0;0;positive;
2703;0;0;0;0;0;0;0;0;negative;
2704;1;0;0;0;0;0;0;0;negative;
2705;0;0;0;2;0;0;0;0;negative;
2706;1;2;0;2;1;1;1;0;positive;
2707;1;0;0;1;1;0;0;0;positive;
2708;0;2;0;0;0;0;0;0;negative;
2709;0;1;0;2;0;0;0;0;negative;
2710;0;1;0;0;0;1;1;0;positive;
2711;1;0;0;1;0;0;0;0;positive;
2712;0;0;0;0;0;2;0;0;negative;
2713;0;1;0;0;1;1;1;1;positive;
2714;1;0;0;1;0;1;0;0;positive;
2715;1;1;0;1;1;0;1;1;positive;
2716;0;0;0;0;0;0;0;0;negative;
2717;0;1;0;0;0;1;1;0;positive;
2718;1;1;0;0;0;0;0;0;negative;
2719;2;0;0;2;0;0;0;0;negative;
2720;1;1;0;0;0;1;1;1;positive;
2721;1;1;2;2;1;1;0;1;positive;
2722;1;1;0;0;1;1;1;1;positive;
2723;0;1;1;0;1;1;1;0;positive;
2724;1;1;0;0;1;1;1;0;positive;
2725;0;1;0;0;0;0;0;0;negative;
2726;1;1;0;2;0;0;0;1;positive;
2727;1;1;0;1;1;0;1;1;positive;
2728;2;1;0;0;2;1;0;0;positive;
2729;1;1;0;1;1;1;0;0;positive;
2730;1;0;0;0;0;0;0;0;negative;
2731;1;0;0;0;0;2;0;0;negative;
2732;0;0;0;0;1;1;0;0;positive;
2733;1;0;0;2;1;0;1;0;negative;
2734;0;2;0;0;1;0;1;0;positive;
2735;1;0;0;2;1;1;0;0;positive;
2736;0;0;0;0;0;0;0;0;negative;
2737;0;0;1;0;0;1;0;2;positive;
2738;0;0;0;0;0;0;0;0;negative;
2739;1;1;0;0;1;0;0;1;positive;
2740;1;1;0;1;1;1;1;1;positive;
2741;1;1;0;2;0;2;1;1;negative;
2742;1;1;0;0;1;1;1;1;positive;
2743;0;1;0;1;0;0;0;0;negative;
2744;1;0;0;1;0;2;0;0;positive;
2745;1;0;0;2;0;0;0;0;negative;
2746;1;0;0;0;1;2;0;0;negative;
2747;0;1;0;0;1;1;1;0;positive;
2748;1;1;0;1;1;1;0;0;positive;
2749;0;1;0;0;0;0;0;0;negative;
2750;0;0;0;1;1;0;0;1;positive;
2751;1;0;0;0;1;1;0;0;positive;
2752;0;1;0;0;1;0;1;2;positive;
2753;0;0;0;1;0;2;1;0;positive;
2754;1;0;0;0;1;0;0;0;negative;
2755;1;1;0;0;0;1;0;1;positive;
2756;1;0;0;0;0;0;0;0;negative;
2757;0;1;0;0;0;0;0;0;negative;
2758;1;0;2;0;1;1;0;1;positive;
2759;0;0;2;1;0;1;0;0;positive;
2760;1;1;0;0;0;1;0;0;positive;
2761;0;0;0;1;0;0;0;0;positive;
2762;0;1;0;2;0;2;0;0;negative;
2763;0;0;0;2;0;2;0;0;negative;
2764;1;1;0;2;1;0;1;1;positive;
2765;2;1;0;0;0;0;0;0;negative;
2766;1;1;1;0;1;0;1;0;positive;
2767;1;1;0;2;1;0;1;0;positive;
2768;2;2;0;1;2;1;1;0;positive;
2769;0;1;0;2;1;2;0;1;positive;
2770;1;1;2;0;1;1;0;0;positive;
2771;1;0;0;2;1;1;1;0;negative;
2772;0;0;0;0;0;0;0;0;negative;
2773;1;1;0;1;1;0;1;0;positive;
2774;1;1;0;0;1;0;0;1;negative;
2775;1;0;0;0;0;0;0;0;negative;
2776;0;2;0;2;0;0;0;0;negative;
2777;0;2;0;2;0;0;0;0;negative;
2778;0;0;0;1;1;1;1;0;positive;
2779;0;1;0;0;0;1;0;0;positive;
2780;0;1;0;0;0;0;0;0;negative;
2781;1;0;0;0;1;1;1;0;positive;
2782;0;1;0;0;1;0;1;0;positive;
2783;0;1;0;0;0;0;0;0;negative;
2784;0;1;0;0;1;0;1;1;positive;
2785;1;1;0;1;0;0;1;0;positive;
2786;1;0;0;2;0;2;0;0;negative;
2787;1;1;0;0;0;0;0;0;negative;
2788;2;0;0;0;0;0;0;0;negative;
2789;0;0;0;0;1;0;0;0;negative;
2790;1;0;0;1;2;2;0;0;positive;
2791;0;0;0;1;0;0;0;0;negative;
2792;1;1;0;1;1;2;1;0;positive;
2793;0;2;0;1;1;0;0;0;positive;
2794;1;1;0;0;0;0;0;0;positive;
2795;1;0;0;2;0;2;0;0;negative;
2796;0;0;0;2;0;0;0;0;negative;
2797;1;0;0;0;0;0;0;0;negative;
2798;2;0;0;0;0;0;0;0;negative;
2799;1;0;0;0;2;0;0;0;negative;
2800;2;0;0;0;0;1;1;0;positive;
2801;1;1;0;1;1;0;0;0;positive;
2802;1;0;2;0;2;1;1;0;positive;
2803;1;1;0;2;0;0;1;1;negative;
2804;1;0;0;1;1;1;1;0;positive;
2805;1;1;0;1;1;2;1;0;positive;
2806;1;1;0;0;1;0;0;0;negative;
2807;0;0;0;0;0;0;0;0;negative;
2808;0;0;0;2;0;0;0;0;negative;
2809;0;0;0;0;1;1;1;0;positive;
2810;1;0;0;0;0;0;0;0;negative;
2811;1;1;0;1;0;0;0;0;positive;
2812;1;2;0;0;0;0;0;0;negative;
2813;0;0;0;2;0;0;0;0;negative;
2814;0;0;0;0;1;1;0;0;positive;
2815;1;1;0;0;0;0;0;0;negative;
2816;0;0;0;2;0;0;0;0;negative;
2817;0;1;0;2;0;0;0;0;negative;
2818;0;0;0;0;0;0;0;0;negative;
2819;0;0;0;0;0;0;0;0;negative;
2820;1;0;0;1;1;0;1;0;positive;
2821;1;0;0;1;0;1;0;0;positive;
2822;0;2;0;2;1;0;0;0;negative;
2823;0;0;0;0;0;0;0;0;negative;
2824;1;1;0;1;1;0;0;0;positive;
2825;1;1;0;2;1;0;1;0;positive;
2826;0;1;0;2;1;0;0;0;positive;
2827;1;1;0;1;0;1;0;0;positive;
2828;1;1;0;2;1;1;1;0;positive;
2829;1;1;0;1;0;1;1;0;positive;
2830;1;0;0;1;1;0;1;0;positive;
2831;0;0;0;0;0;0;0;0;negative;
2832;0;0;0;0;0;0;0;0;negative;
2833;0;0;0;0;0;0;0;0;negative;
2834;0;1;0;1;1;1;1;0;positive;
2835;0;1;0;2;1;0;0;0;positive;
2836;1;0;0;0;1;2;1;0;positive;
2837;1;2;0;1;1;0;1;0;negative;
2838;1;1;0;1;1;0;1;1;positive;
2839;0;0;0;0;0;2;1;0;positive;
2840;0;0;0;0;0;0;0;0;negative;
2841;0;1;0;2;0;1;0;0;positive;
2842;0;1;2;0;0;0;0;0;negative;
2843;1;0;0;0;0;0;0;0;negative;
2844;0;0;0;0;0;1;0;0;negative;
2845;1;0;0;0;1;1;0;1;positive;
2846;1;0;1;0;1;1;0;0;positive;
2847;0;1;0;1;0;2;0;2;positive;
2848;0;1;0;0;0;0;0;0;positive;
2849;0;2;0;0;0;0;0;0;negative;
2850;0;1;0;0;0;0;0;0;negative;
2851;1;0;0;1;0;1;1;0;positive;
2852;0;1;0;0;0;1;0;0;negative;
2853;0;0;0;0;0;0;0;0;negative;
2854;2;1;0;2;0;2;0;0;negative;
2855;1;2;0;0;0;0;0;0;negative;
2856;0;1;0;0;0;0;0;0;negative;
2857;0;1;0;0;0;2;0;0;negative;
2858;0;1;0;1;0;1;0;0;positive;
2859;0;1;0;0;0;0;0;0;negative;
2860;1;0;0;0;0;0;0;0;negative;
2861;1;1;0;0;1;2;0;0;positive;
2862;1;0;0;0;0;0;0;0;negative;
2863;0;0;0;1;0;1;0;0;positive;
2864;0;1;0;0;0;0;0;0;negative;
2865;1;0;0;1;1;1;0;0;positive;
2866;1;1;0;1;1;1;0;0;positive;
2867;1;0;0;2;0;0;0;0;negative;
2868;1;2;0;2;0;0;0;0;negative;
2869;0;1;0;0;0;0;0;0;negative;
2870;0;0;0;0;1;1;1;1;positive;
2871;0;0;0;0;0;0;0;0;negative;
2872;1;2;0;0;0;0;0;0;negative;
2873;1;0;0;0;0;0;0;0;negative;
2874;0;2;0;1;0;1;0;0;negative;
2875;0;0;0;0;0;0;0;0;negative;
2876;0;2;0;0;0;0;0;0;negative;
2877;1;1;0;2;1;1;0;0;positive;
2878;1;0;0;0;0;1;0;0;negative;
2879;1;0;0;0;1;1;0;0;positive;
2880;0;1;0;0;1;0;1;0;positive;
2881;1;1;2;0;1;0;1;1;positive;
2882;1;2;0;2;1;0;0;0;positive;
2883;2;2;0;0;0;0;0;0;negative;
2884;0;1;0;0;0;0;0;0;positive;
2885;0;0;0;0;0;0;0;0;negative;
2886;0;0;1;0;1;1;1;0;positive;
2887;0;0;0;0;0;0;0;0;negative;
2888;1;0;0;0;0;0;0;0;negative;
2889;1;0;0;1;1;1;1;0;positive;
2890;1;1;0;0;2;0;0;0;negative;
2891;0;0;0;1;1;0;0;1;positive;
2892;0;2;0;1;2;1;0;0;positive;
2893;0;0;0;0;0;0;0;0;negative;
2894;0;0;0;0;0;0;0;0;negative;
2895;0;0;0;2;0;0;0;0;negative;
2896;1;0;0;0;0;2;0;0;negative;
2897;0;0;0;2;0;0;0;0;negative;
2898;0;0;0;2;0;2;0;0;negative;
2899;1;0;0;0;0;2;0;0;negative;
2900;0;1;0;0;1;0;2;1;positive;
2901;1;0;0;2;0;0;0;0;negative;
2902;0;0;0;0;0;0;0;0;negative;
2903;0;0;0;0;0;0;0;0;negative;
2904;0;0;0;0;0;0;0;0;negative;
2905;0;1;0;1;1;2;1;1;positive;
2906;1;1;0;0;0;0;1;0;positive;
2907;1;1;0;1;0;0;0;0;negative;
2908;1;1;0;0;0;0;0;0;negative;
2909;1;0;0;0;2;0;0;0;negative;
2910;0;1;0;1;1;2;0;0;positive;
2911;1;1;0;2;0;1;0;0;positive;
2912;1;0;0;0;0;1;1;0;positive;
2913;1;0;0;0;0;0;0;0;negative;
2914;1;1;0;1;0;1;0;0;positive;
2915;1;1;0;0;0;0;0;0;positive;
2916;2;0;0;2;1;1;0;0;positive;
2917;1;1;0;1;1;1;0;0;positive;
2918;0;0;0;0;0;0;0;0;negative;
2919;0;0;0;0;0;0;0;0;negative;
2920;0;0;0;0;0;0;0;0;negative;
2921;0;0;0;0;0;0;0;0;negative;
2922;0;0;0;0;0;0;0;0;negative;
2923;1;0;0;2;0;0;0;0;negative;
2924;1;0;0;2;0;0;0;0;negative;
2925;1;1;0;0;0;0;0;0;negative;
2926;2;0;0;2;0;0;0;0;negative;
2927;1;1;0;1;1;2;1;1;positive;
2928;0;0;0;2;0;0;0;0;negative;
2929;0;2;0;1;0;0;0;0;negative;
2930;0;1;0;0;0;0;0;0;negative;
2931;0;0;0;0;0;0;0;0;negative;
2932;1;0;0;0;0;1;1;0;negative;
2933;0;1;0;0;0;0;0;0;negative;
2934;0;1;0;0;0;0;0;0;negative;
2935;1;1;0;0;0;0;0;0;negative;
2936;1;0;0;1;1;0;1;1;positive;
2937;0;0;0;0;0;0;0;0;negative;
2938;0;0;0;0;0;0;0;0;negative;
2939;0;0;0;2;0;0;0;0;negative;
2940;1;0;0;0;0;0;0;0;negative;
2941;1;1;0;1;1;2;0;0;positive;
2942;1;1;0;0;1;1;0;0;positive;
2943;1;0;0;0;1;1;0;0;positive;
2944;1;0;0;0;0;0;0;0;negative;
2945;1;1;0;0;1;1;1;0;positive;
2946;0;0;0;0;0;0;0;0;negative;
2947;0;1;0;0;0;2;0;0;positive;
2948;0;0;0;0;0;0;0;0;negative;
2949;1;0;0;1;0;2;0;0;negative;
2950;1;0;0;2;0;0;0;1;negative;
2951;0;1;0;0;0;0;0;0;negative;
2952;1;0;0;0;0;2;0;0;negative;
2953;1;2;0;0;1;1;0;0;positive;
2954;1;2;0;0;0;0;0;0;negative;
2955;0;1;0;1;0;0;0;0;negative;
2956;0;0;0;0;1;0;0;0;negative;
2957;1;0;0;0;0;0;0;0;negative;
2958;0;0;0;0;0;0;0;0;negative;
2959;0;0;0;0;0;0;0;0;negative;
2960;0;0;0;0;0;0;0;1;positive;
2961;0;1;0;2;0;0;0;0;negative;
2962;1;1;0;0;1;0;1;0;positive;
2963;0;0;0;0;0;1;1;1;positive;
2964;0;0;0;0;0;2;0;0;negative;
2965;1;2;0;0;0;0;0;0;negative;
2966;1;0;0;0;1;0;1;0;positive;
2967;1;1;0;0;0;0;0;0;negative;
2968;0;1;0;0;0;0;0;0;negative;
2969;0;0;0;0;0;0;0;0;negative;
2970;1;0;0;2;1;1;2;0;positive;
2971;2;1;0;0;0;0;0;0;negative;
2972;0;2;0;0;0;0;0;0;negative;
2973;1;1;0;1;0;0;0;0;negative;
2974;1;0;0;0;0;1;0;0;negative;
2975;1;1;0;1;1;0;0;0;positive;
2976;1;1;0;1;1;0;1;0;positive;
2977;0;1;0;0;0;0;0;0;negative;
2978;1;1;0;1;1;1;0;1;positive;
2979;0;0;0;0;0;0;0;0;negative;
2980;1;0;1;1;1;0;1;1;positive;
2981;0;0;0;0;0;0;0;0;negative;
2982;1;2;0;0;0;0;0;0;negative;
2983;1;2;0;0;0;0;0;0;negative;
2984;1;0;0;2;0;0;0;0;negative;
2985;0;1;0;0;0;0;0;0;negative;
2986;0;0;0;0;0;0;0;0;negative;
2987;1;0;0;0;0;2;0;0;negative;
2988;0;0;0;0;0;0;0;0;negative;
2989;0;0;0;0;0;0;0;0;negative;
2990;1;0;0;0;0;0;0;0;negative;
2991;0;1;0;0;1;2;1;1;positive;
2992;0;1;0;0;2;0;0;0;negative;
2993;0;0;0;2;0;0;0;0;negative;
2994;0;1;0;0;0;0;0;0;negative;
2995;1;1;0;1;1;1;1;0;positive;
2996;0;1;0;0;0;0;0;0;negative;
2997;1;0;0;1;0;0;0;0;negative;
2998;0;1;0;2;2;0;0;0;positive;
2999;1;1;0;2;0;0;0;0;negative;
3000;1;1;0;1;1;1;0;0;positive;
3001;0;1;0;0;0;0;0;0;negative;
3002;0;1;0;0;0;0;1;0;negative;
3003;0;1;0;2;0;0;0;0;negative;
3004;1;0;0;1;1;0;0;0;positive;
3005;1;0;0;0;0;0;0;0;negative;
3006;0;0;0;2;0;0;0;0;negative;
3007;0;2;0;0;0;0;0;0;negative;
3008;1;0;0;2;0;0;0;0;negative;
3009;0;1;0;1;0;0;0;0;negative;
3010;1;1;0;0;1;2;1;0;positive;
3011;0;1;0;0;0;2;0;0;negative;
3012;0;0;0;0;0;0;0;0;negative;
3013;2;1;1;1;0;1;0;0;positive;
3014;1;1;0;0;0;0;0;0;negative;
3015;1;0;0;2;0;0;0;0;negative;
3016;1;0;0;1;1;0;0;0;positive;
3017;0;1;0;2;0;0;0;0;negative;
3018;1;1;0;0;0;0;0;0;negative;
3019;0;0;0;2;0;1;0;0;negative;
3020;1;0;0;0;0;0;0;0;negative;
3021;0;1;0;0;0;0;0;0;negative;
3022;1;0;0;0;0;0;0;0;negative;
3023;1;0;1;0;1;0;0;0;negative;
3024;1;0;0;2;0;0;0;0;negative;
3025;1;0;0;0;0;0;0;0;negative;
3026;1;0;0;0;0;0;0;0;negative;
3027;1;0;0;2;0;0;0;0;negative;
3028;0;0;0;2;0;0;0;0;negative;
3029;1;1;0;0;0;0;0;0;negative;
3030;0;0;0;2;0;0;0;0;negative;
3031;0;0;0;0;0;0;0;0;negative;
3032;0;0;0;0;0;0;0;0;negative;
3033;0;1;0;0;0;0;0;0;negative;
3034;1;0;1;1;1;1;0;1;positive;
3035;1;1;0;1;1;1;0;0;positive;
3036;0;0;0;2;0;0;0;0;negative;
3037;1;0;0;0;0;0;0;0;negative;
3038;0;0;0;2;0;0;0;0;negative;
3039;1;0;0;2;0;0;0;0;negative;
3040;0;1;0;0;1;0;0;0;negative;
3041;1;1;0;1;1;1;1;0;positive;
3042;0;0;0;2;0;0;0;0;negative;
3043;0;1;0;2;0;0;0;0;negative;
3044;0;1;0;2;1;2;0;0;positive;
3045;1;2;0;1;1;0;0;0;positive;
3046;1;0;0;0;0;0;0;0;negative;
3047;1;1;0;0;0;0;0;0;negative;
3048;0;0;0;0;0;0;0;0;negative;
3049;1;0;0;0;1;2;1;0;positive;
3050;0;2;0;0;0;0;0;0;negative;
3051;1;0;0;2;0;0;0;0;negative;
3052;1;0;2;0;0;0;0;0;negative;
3053;0;1;0;2;1;0;1;0;positive;
3054;1;0;0;0;1;1;1;0;positive;
3055;1;1;1;1;1;0;0;1;positive;
3056;1;0;0;0;0;2;0;0;negative;
3057;1;1;0;2;0;0;0;0;negative;
3058;2;1;0;1;1;0;0;0;positive;
3059;1;1;0;0;0;0;0;0;negative;
3060;1;0;0;0;1;0;0;0;negative;
3061;2;0;0;0;0;0;0;0;negative;
3062;0;0;0;0;0;0;0;0;negative;
3063;0;1;0;2;0;0;0;0;negative;
3064;1;0;0;0;0;0;0;0;negative;
3065;1;0;0;0;1;0;0;0;positive;
3066;1;0;0;2;1;1;0;0;positive;
3067;0;1;0;2;0;0;0;0;negative;
3068;0;0;0;0;0;0;0;0;negative;
3069;0;0;0;0;0;0;0;0;negative;
3070;1;0;0;0;1;2;0;0;negative;
3071;2;1;0;2;1;1;0;0;positive;
